Labels,KONGBAI-3,
716.00,-4.92044926E+0,
716.500,9.97093487E+0,
717.00,0.00000000E+0,
717.500,-5.05124760E+0,
718.00,5.11058760E+0,
718.500,5.17027950E+0,
719.00,-5.19309330E+0,
719.500,0.00000000E+0,
720.00,-5.29742241E+0,
720.500,-5.34808779E+0,
721.00,-5.40842962E+0,
721.500,0.00000000E+0,
722.00,0.00000000E+0,
722.500,1.10956078E+1,
723.00,0.00000000E+0,
723.500,0.00000000E+0,
724.00,-5.68757963E+0,
724.500,-5.76885843E+0,
725.00,-5.81135845E+0,
725.500,5.88013458E+0,
726.00,0.00000000E+0,
726.500,0.00000000E+0,
727.00,1.20539198E+1,
727.500,6.09073400E+0,
728.00,0.00000000E+0,
728.500,-6.20875978E+0,
729.00,0.00000000E+0,
729.500,0.00000000E+0,
730.00,6.42146349E+0,
730.500,0.00000000E+0,
731.00,2.60431194E+1,
731.500,6.60315847E+0,
732.00,-6.66924715E+0,
732.500,2.02493744E+1,
733.00,-6.78278160E+0,
733.500,-6.88269234E+0,
734.00,0.00000000E+0,
734.500,7.01666260E+0,
735.00,-7.05594587E+0,
735.500,7.15756845E+0,
736.00,0.00000000E+0,
736.500,0.00000000E+0,
737.00,0.00000000E+0,
737.500,0.00000000E+0,
738.00,0.00000000E+0,
738.500,-7.59914255E+0,
739.00,-7.64186001E+0,
739.500,0.00000000E+0,
740.00,0.00000000E+0,
740.500,-7.93025017E+0,
741.00,0.00000000E+0,
741.500,8.09701061E+0,
742.00,-8.16474152E+0,
742.500,0.00000000E+0,
743.00,-8.32908440E+0,
743.500,1.69102421E+1,
744.00,8.48715115E+0,
744.500,-8.64054394E+0,
745.00,0.00000000E+0,
745.500,1.75955219E+1,
746.00,-8.87796402E+0,
746.500,-8.97263527E+0,
747.00,9.08079338E+0,
747.500,0.00000000E+0,
748.00,-9.27365971E+0,
748.500,9.35577393E+0,
749.00,9.44872761E+0,
749.500,-9.54363918E+0,
750.00,-9.65813541E+0,
750.500,-9.75395966E+0,
751.00,0.00000000E+0,
751.500,-9.98897743E+0,
752.00,-1.00636511E+1,
752.500,-1.02319031E+1,
753.00,-1.03120775E+1,
753.500,0.00000000E+0,
754.00,0.00000000E+0,
754.500,0.00000000E+0,
755.00,-1.07907543E+1,
755.500,-1.09089804E+1,
756.00,3.29609528E+1,
756.500,0.00000000E+0,
757.00,1.12569046E+1,
757.500,1.13554506E+1,
758.00,-1.14539061E+1,
758.500,0.00000000E+0,
759.00,-1.17676535E+1,
759.500,-1.19179010E+1,
760.00,1.20107336E+1,
760.500,0.00000000E+0,
761.00,-1.22876511E+1,
761.500,0.00000000E+0,
762.00,2.52807789E+1,
762.500,0.00000000E+0,
763.00,0.00000000E+0,
763.500,0.00000000E+0,
764.00,0.00000000E+0,
764.500,-1.32770891E+1,
765.00,-1.34457617E+1,
765.500,-1.35901251E+1,
766.00,-1.37783337E+1,
766.500,-1.38264351E+1,
767.00,-1.40326195E+1,
767.500,0.00000000E+0,
768.00,1.43199759E+1,
768.500,-1.43903809E+1,
769.00,-1.46563158E+1,
769.500,-1.47946520E+1,
770.00,2.99058056E+1,
770.500,-1.50809402E+1,
771.00,0.00000000E+0,
771.500,-1.53911791E+1,
772.00,0.00000000E+0,
772.500,-1.57510080E+1,
773.00,3.19477196E+1,
773.500,0.00000000E+0,
774.00,3.26526794E+1,
774.500,1.65501518E+1,
775.00,-1.66640797E+1,
775.500,-1.68649216E+1,
776.00,0.00000000E+0,
776.500,0.00000000E+0,
777.00,-1.74400005E+1,
777.500,1.76182747E+1,
778.00,1.77729225E+1,
778.500,0.00000000E+0,
779.00,-1.81358833E+1,
779.500,0.00000000E+0,
780.00,-1.85016727E+1,
780.500,-1.88077164E+1,
781.00,-1.91006069E+1,
781.500,0.00000000E+0,
782.00,-1.95047722E+1,
782.500,3.92439346E+1,
783.00,0.00000000E+0,
783.500,-2.00560665E+1,
784.00,2.03727512E+1,
784.500,2.05430946E+1,
785.00,-2.06926746E+1,
785.500,2.08925552E+1,
786.00,-2.11353703E+1,
786.500,0.00000000E+0,
787.00,0.00000000E+0,
787.500,0.00000000E+0,
788.00,4.41393547E+1,
788.500,-2.23483295E+1,
789.00,-2.25548267E+1,
789.500,-2.28398228E+1,
790.00,-2.30070076E+1,
790.500,-2.33166161E+1,
791.00,-2.36554279E+1,
791.500,0.00000000E+0,
792.00,4.81040726E+1,
792.500,0.00000000E+0,
793.00,-2.45310783E+1,
793.500,-2.47735500E+1,
794.00,-2.51148090E+1,
794.500,2.53499813E+1,
795.00,0.00000000E+0,
795.500,-2.58633022E+1,
796.00,0.00000000E+0,
796.500,0.00000000E+0,
797.00,0.00000000E+0,
797.500,0.00000000E+0,
798.00,-2.71163769E+1,
798.500,0.00000000E+0,
799.00,2.77980690E+1,
799.500,-2.80344334E+1,
800.00,5.64817123E+1,
800.500,0.00000000E+0,
801.00,2.89598141E+1,
801.500,-2.91871891E+1,
802.00,0.00000000E+0,
802.500,0.00000000E+0,
803.00,-3.00688076E+1,
803.500,-3.04378052E+1,
804.00,1.22723091E+2,
804.500,0.00000000E+0,
805.00,-3.13092976E+1,
805.500,0.00000000E+0,
806.00,0.00000000E+0,
806.500,0.00000000E+0,
807.00,-3.26726723E+1,
807.500,-3.31293297E+1,
808.00,0.00000000E+0,
808.500,-3.36432610E+1,
809.00,6.80894241E+1,
809.500,0.00000000E+0,
810.00,0.00000000E+0,
810.500,-3.50883408E+1,
811.00,0.00000000E+0,
811.500,-3.60289803E+1,
812.00,0.00000000E+0,
812.500,0.00000000E+0,
813.00,3.72680321E+1,
813.500,-3.78377037E+1,
814.00,3.83391685E+1,
814.500,-3.89844589E+1,
815.00,0.00000000E+0,
815.500,-4.00547752E+1,
816.00,-4.07098732E+1,
816.500,-4.12556419E+1,
817.00,0.00000000E+0,
817.500,0.00000000E+0,
818.00,4.32688255E+1,
818.500,0.00000000E+0,
819.00,0.00000000E+0,
819.500,4.54592323E+1,
820.00,0.00000000E+0,
820.500,-4.70067635E+1,
821.00,-4.78157539E+1,
821.500,-4.88637962E+1,
822.00,-4.98975105E+1,
822.500,5.08609276E+1,
823.00,5.19514046E+1,
823.500,1.06087761E+2,
824.00,-5.45129356E+1,
824.500,0.00000000E+0,
825.00,5.73170319E+1,
825.500,1.75988937E+2,
826.00,-6.02040062E+1,
826.500,-6.18683586E+1,
827.00,1.27475899E+2,
827.500,3.91524475E+2,
828.00,-6.73264160E+1,
828.500,-6.94234924E+1,
829.00,-7.15719757E+1,
829.500,1.48586655E+2,
830.00,0.00000000E+0,
