Labels,KONGBAI-2,
717.00,7.50869894E+0,
717.500,0.00000000E+0,
718.00,0.00000000E+0,
718.500,3.08551579E+1,
719.00,0.00000000E+0,
719.500,2.36889515E+1,
720.00,1.59177446E+1,
720.500,1.61056080E+1,
721.00,0.00000000E+0,
721.500,1.62816124E+1,
722.00,0.00000000E+0,
722.500,8.27849579E+0,
723.00,1.68658524E+1,
723.500,8.48189354E+0,
724.00,8.56763172E+0,
724.500,1.72818203E+1,
725.00,0.00000000E+0,
725.500,8.78028297E+0,
726.00,8.92679596E+0,
726.500,1.78749542E+1,
727.00,9.07504272E+0,
727.500,9.19547939E+0,
728.00,0.00000000E+0,
728.500,9.33739662E+0,
729.00,0.00000000E+0,
729.500,9.48622894E+0,
730.00,9.60811710E+0,
730.500,9.70506859E+0,
731.00,0.00000000E+0,
731.500,0.00000000E+0,
732.00,0.00000000E+0,
732.500,0.00000000E+0,
733.00,0.00000000E+0,
733.500,0.00000000E+0,
734.00,1.03898735E+1,
734.500,1.05716267E+1,
735.00,0.00000000E+0,
735.500,0.00000000E+0,
736.00,0.00000000E+0,
736.500,1.09129190E+1,
737.00,2.21256428E+1,
737.500,0.00000000E+0,
738.00,0.00000000E+0,
738.500,2.28493137E+1,
739.00,0.00000000E+0,
739.500,3.48141174E+1,
740.00,0.00000000E+0,
740.500,1.18966799E+1,
741.00,0.00000000E+0,
741.500,0.00000000E+0,
742.00,0.00000000E+0,
742.500,1.23687267E+1,
743.00,0.00000000E+0,
743.500,1.26745110E+1,
744.00,0.00000000E+0,
744.500,0.00000000E+0,
745.00,0.00000000E+0,
745.500,3.94031830E+1,
746.00,0.00000000E+0,
746.500,2.68257542E+1,
747.00,1.36696119E+1,
747.500,0.00000000E+0,
748.00,1.38835611E+1,
748.500,0.00000000E+0,
749.00,1.42182589E+1,
749.500,1.43526230E+1,
750.00,0.00000000E+0,
750.500,1.46772232E+1,
751.00,0.00000000E+0,
751.500,1.50067167E+1,
752.00,0.00000000E+0,
752.500,1.52956009E+1,
753.00,1.55298376E+1,
753.500,1.56956997E+1,
754.00,1.57495270E+1,
754.500,1.59539156E+1,
755.00,0.00000000E+0,
755.500,1.62915802E+1,
756.00,0.00000000E+0,
756.500,1.66720753E+1,
757.00,1.69192085E+1,
757.500,0.00000000E+0,
758.00,0.00000000E+0,
758.500,0.00000000E+0,
759.00,0.00000000E+0,
759.500,1.78872204E+1,
760.00,0.00000000E+0,
760.500,0.00000000E+0,
761.00,1.84847736E+1,
761.500,0.00000000E+0,
762.00,1.88659248E+1,
762.500,1.90934467E+1,
763.00,0.00000000E+0,
763.500,0.00000000E+0,
764.00,0.00000000E+0,
764.500,0.00000000E+0,
765.00,0.00000000E+0,
765.500,4.06828384E+1,
766.00,0.00000000E+0,
766.500,2.08783550E+1,
767.00,4.21261520E+1,
767.500,0.00000000E+0,
768.00,0.00000000E+0,
768.500,2.17413464E+1,
769.00,2.18595943E+1,
769.500,0.00000000E+0,
770.00,4.49174881E+1,
770.500,2.27058239E+1,
771.00,2.28987808E+1,
771.500,2.31753922E+1,
772.00,0.00000000E+0,
772.500,2.36158524E+1,
773.00,2.38730450E+1,
773.500,0.00000000E+0,
774.00,9.77458115E+1,
774.500,2.46678905E+1,
775.00,0.00000000E+0,
775.500,0.00000000E+0,
776.00,0.00000000E+0,
776.500,0.00000000E+0,
777.00,2.60798092E+1,
777.500,0.00000000E+0,
778.00,0.00000000E+0,
778.500,0.00000000E+0,
779.00,2.73528080E+1,
779.500,8.25867615E+1,
780.00,2.78381977E+1,
780.500,0.00000000E+0,
781.00,0.00000000E+0,
781.500,5.78665581E+1,
782.00,0.00000000E+0,
782.500,0.00000000E+0,
783.00,2.97545643E+1,
783.500,0.00000000E+0,
784.00,3.03416615E+1,
784.500,3.07821159E+1,
785.00,6.22131958E+1,
785.500,0.00000000E+0,
786.00,3.16527214E+1,
786.500,0.00000000E+0,
787.00,0.00000000E+0,
787.500,3.27523499E+1,
788.00,6.63452682E+1,
788.500,0.00000000E+0,
789.00,6.80064926E+1,
789.500,6.83843689E+1,
790.00,0.00000000E+0,
790.500,0.00000000E+0,
791.00,0.00000000E+0,
791.500,3.58235474E+1,
792.00,0.00000000E+0,
792.500,0.00000000E+0,
793.00,3.70438652E+1,
793.500,0.00000000E+0,
794.00,0.00000000E+0,
794.500,3.79309158E+1,
795.00,7.64778366E+1,
795.500,3.88069458E+1,
796.00,0.00000000E+0,
796.500,0.00000000E+0,
797.00,3.99018822E+1,
797.500,0.00000000E+0,
798.00,4.06963005E+1,
798.500,4.09828644E+1,
799.00,4.17873993E+1,
799.500,8.40375214E+1,
800.00,4.25725937E+1,
800.500,4.28384209E+1,
801.00,0.00000000E+0,
801.500,4.36238289E+1,
802.00,0.00000000E+0,
802.500,4.46911201E+1,
803.00,1.35126221E+2,
803.500,1.36246689E+2,
804.00,9.15522385E+1,
804.500,9.32948532E+1,
805.00,0.00000000E+0,
805.500,0.00000000E+0,
806.00,4.78793068E+1,
806.500,4.85585556E+1,
807.00,0.00000000E+0,
807.500,0.00000000E+0,
808.00,0.00000000E+0,
808.500,0.00000000E+0,
809.00,0.00000000E+0,
809.500,5.16044044E+1,
810.00,0.00000000E+0,
810.500,5.24822807E+1,
811.00,5.31637955E+1,
811.500,0.00000000E+0,
812.00,5.43508110E+1,
812.500,0.00000000E+0,
813.00,5.59227753E+1,
813.500,0.00000000E+0,
814.00,0.00000000E+0,
814.500,5.84403610E+1,
815.00,1.77077301E+2,
815.500,6.01355858E+1,
816.00,0.00000000E+0,
816.500,0.00000000E+0,
817.00,6.28268127E+1,
817.500,0.00000000E+0,
818.00,6.47084503E+1,
818.500,6.56760635E+1,
819.00,0.00000000E+0,
819.500,1.36673813E+2,
820.00,1.38297714E+2,
820.500,2.12126694E+2,
821.00,7.19118118E+1,
821.500,1.46262573E+2,
822.00,1.49719986E+2,
822.500,0.00000000E+0,
823.00,7.80959778E+1,
823.500,0.00000000E+0,
824.00,0.00000000E+0,
824.500,8.34786682E+1,
825.00,8.59922562E+1,
825.500,8.79357834E+1,
826.00,0.00000000E+0,
826.500,0.00000000E+0,
827.00,0.00000000E+0,
827.500,9.83392563E+1,
828.00,1.00864563E+2,
828.500,0.00000000E+0,
829.00,0.00000000E+0,
829.500,1.10879700E+2,
830.00,1.14859253E+2,
