Labels,RT,
Type,Emission Scan,
Comment,,
Start,600.00,
Stop,1300.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.10,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,3.2999480,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,3.2999856,
Detector,Det2,

1067.000,2.10446563E+4,
1068.000,2.06559004E+4,
1069.000,2.03387637E+4,
1070.00,2.02972324E+4,
1071.000,2.00219746E+4,
1072.000,1.94027207E+4,
1073.000,1.93776758E+4,
1074.000,1.90096367E+4,
1075.000,1.86185742E+4,
1076.000,1.83552813E+4,
1077.000,1.83269980E+4,
1078.000,1.77894043E+4,
1079.000,1.77071211E+4,
1080.00,1.75339121E+4,
1081.000,1.71531660E+4,
1082.000,1.70084824E+4,
1083.000,1.67251348E+4,
1084.000,1.65208457E+4,
1085.000,1.61746602E+4,
1086.000,1.61029102E+4,
1087.000,1.57715234E+4,
1088.000,1.56295176E+4,
1089.000,1.53413525E+4,
1090.00,1.50402217E+4,
1091.000,1.50446289E+4,
1092.000,1.47742471E+4,
1093.000,1.46620820E+4,
1094.000,1.42371133E+4,
1095.000,1.41172549E+4,
1096.000,1.38596992E+4,
1097.000,1.37220752E+4,
1098.000,1.32574502E+4,
1099.000,1.33552813E+4,
1100.00,1.31925811E+4,
1101.000,1.31789482E+4,
1102.000,1.26599961E+4,
1103.000,1.25544561E+4,
1104.000,1.25144014E+4,
1105.000,1.22792139E+4,
1106.000,1.21479482E+4,
1107.000,1.19897002E+4,
1108.000,1.18008301E+4,
1109.000,1.16757920E+4,
1110.00,1.14534941E+4,
1111.000,1.13399551E+4,
1112.000,1.12052217E+4,
1113.000,1.09406895E+4,
1114.000,1.06573525E+4,
1115.000,1.06227715E+4,
1116.000,1.05186348E+4,
1117.000,1.04275469E+4,
1118.000,1.01328213E+4,
1119.000,9.95315820E+3,
1120.00,9.85156543E+3,
1121.000,9.80931738E+3,
1122.000,9.63284570E+3,
1123.000,9.44467578E+3,
1124.000,9.26127637E+3,
1125.000,9.18049609E+3,
1126.000,8.92846680E+3,
1127.000,8.87666309E+3,
1128.000,8.81833496E+3,
1129.000,8.61746680E+3,
1130.00,8.58777441E+3,
1131.000,8.48656055E+3,
1132.000,8.32790430E+3,
1133.000,8.18253662E+3,
1134.000,8.14396436E+3,
1135.000,8.03790283E+3,
1136.000,7.72129492E+3,
1137.000,7.66386279E+3,
1138.000,7.60427441E+3,
1139.000,7.50512158E+3,
1140.00,7.30550732E+3,
1141.000,7.20693262E+3,
1142.000,7.06967139E+3,
1143.000,7.15413232E+3,
1144.000,7.01607861E+3,
1145.000,6.79099463E+3,
1146.000,6.71120459E+3,
1147.000,6.59503711E+3,
1148.000,6.44636914E+3,
1149.000,6.36306250E+3,
1150.00,6.29932910E+3,
1151.000,6.10265625E+3,
1152.000,6.12813281E+3,
1153.000,6.17529785E+3,
1154.000,6.01887402E+3,
1155.000,5.81069678E+3,
1156.000,5.83604834E+3,
1157.000,5.78683008E+3,
1158.000,5.58348438E+3,
1159.000,5.54377783E+3,
1160.00,5.50799463E+3,
1161.000,5.45145605E+3,
1162.000,5.32801563E+3,
1163.000,5.25766211E+3,
1164.000,5.17088477E+3,
1165.000,5.08131982E+3,
1166.000,5.01003809E+3,
1167.000,4.92412061E+3,
1168.000,4.84961865E+3,
1169.000,4.77787646E+3,
1170.00,4.72399414E+3,
1171.000,4.64858740E+3,
1172.000,4.64550000E+3,
1173.000,4.63577881E+3,
1174.000,4.50960547E+3,
1175.000,4.34878125E+3,
1176.000,4.29731299E+3,
1177.000,4.25153711E+3,
1178.000,4.20151123E+3,
1179.000,4.13965479E+3,
1180.00,4.07475000E+3,
1181.000,4.04008984E+3,
1182.000,3.90587256E+3,
1183.000,3.91789478E+3,
1184.000,3.92135132E+3,
1185.000,3.86090967E+3,
1186.000,3.81970825E+3,
1187.000,3.75834888E+3,
1188.000,3.62753491E+3,
1189.000,3.74139624E+3,
1190.00,3.60976880E+3,
1191.000,3.60158472E+3,
1192.000,3.44663696E+3,
1193.000,3.40008716E+3,
1194.000,3.45285498E+3,
1195.000,3.31520581E+3,
1196.000,3.28826978E+3,
1197.000,3.27923950E+3,
1198.000,3.25081299E+3,
1199.000,3.18315210E+3,
1200.00,3.13114136E+3,
1201.000,3.03610132E+3,
1202.000,3.08688892E+3,
1203.000,3.07116626E+3,
1204.000,2.89611035E+3,
1205.000,2.88929346E+3,
1206.000,2.84429395E+3,
1207.000,2.80919214E+3,
1208.000,2.79227661E+3,
1209.000,2.71835620E+3,
1210.00,2.72072095E+3,
1211.000,2.61665332E+3,
1212.000,2.74570923E+3,
1213.000,2.50245239E+3,
1214.000,2.62067065E+3,
1215.000,2.58386597E+3,
1216.000,2.55870654E+3,
1217.000,2.54089771E+3,
1218.000,2.45793677E+3,
1219.000,2.43825806E+3,
1220.00,2.36558765E+3,
1221.000,2.27996582E+3,
1222.000,2.34806836E+3,
1223.000,2.32880151E+3,
1224.000,2.18288208E+3,
1225.000,2.15463623E+3,
1226.000,2.20399268E+3,
1227.000,2.14586914E+3,
1228.000,2.06443555E+3,
1229.000,2.06329736E+3,
1230.00,1.97552625E+3,
1231.000,1.95178101E+3,
1232.000,1.98224622E+3,
1233.000,1.94032251E+3,
1234.000,1.94435767E+3,
1235.000,1.99427271E+3,
1236.000,1.89704749E+3,
1237.000,1.84849438E+3,
1238.000,1.86171362E+3,
1239.000,1.78451953E+3,
1240.00,1.83157434E+3,
1241.000,1.74936926E+3,
1242.000,1.78960547E+3,
1243.000,1.76287183E+3,
1244.000,1.68984241E+3,
1245.000,1.59882129E+3,
1246.000,1.63290601E+3,
1247.000,1.59580798E+3,
1248.000,1.64126270E+3,
1249.000,1.54401782E+3,
1250.00,1.67538135E+3,
1251.000,1.53885608E+3,
1252.000,1.48312988E+3,
1253.000,1.47064514E+3,
1254.000,1.45623633E+3,
1255.000,1.40943799E+3,
1256.000,1.29562280E+3,
1257.000,1.30563647E+3,
1258.000,1.39767761E+3,
1259.000,1.35543396E+3,
1260.00,1.23830054E+3,
1261.000,1.26149463E+3,
1262.000,1.32707239E+3,
1263.000,1.24737183E+3,
1264.000,1.21970740E+3,
1265.000,1.18684326E+3,
1266.000,1.21030688E+3,
1267.000,1.19583362E+3,
1268.000,1.21636353E+3,
1269.000,1.14164868E+3,
1270.00,1.15016797E+3,
1271.000,1.14056628E+3,
1272.000,1.08053601E+3,
1273.000,1.04101135E+3,
1274.000,1.04287451E+3,
1275.000,1.03414270E+3,
1276.000,1.03728455E+3,
1277.000,9.71888367E+2,
1278.000,1.06109900E+3,
1279.000,9.89829224E+2,
1280.00,9.83996887E+2,
1281.000,9.80262817E+2,
1282.000,9.32498962E+2,
1283.000,9.50582703E+2,
1284.000,9.05204285E+2,
1285.000,9.72757751E+2,
1286.000,8.77875488E+2,
1287.000,8.64687256E+2,
1288.000,8.87408752E+2,
1289.000,8.37304199E+2,
1290.00,8.47442017E+2,
1291.000,8.22246704E+2,
1292.000,8.64039673E+2,
1293.000,8.58661743E+2,
1294.000,8.04249451E+2,
1295.000,8.14783752E+2,
1296.000,6.98906311E+2,
1297.000,7.58260620E+2,
1298.000,7.19406921E+2,
1299.000,7.52511597E+2,
1300.00,6.98495972E+2,
