0.007cr-29.93%
  QY = 29.93%
Labels,EmScan11,KONGBAI,
563.00,1.79301033E+1,2.40342426E+1,
564.00,2.02273140E+1,3.02241821E+1,
565.00,1.02223301E+1,2.44244919E+1,
566.00,1.02750187E+1,1.43971262E+1,
567.00,8.28854942E+0,8.31748009E+0,
568.00,1.25932989E+1,2.73063488E+1,
569.00,8.45543194E+0,2.12788582E+1,
570.00,1.50249910E+1,1.49473572E+1,
571.00,1.29760771E+1,1.95064240E+1,
572.00,1.52858992E+1,1.53155460E+1,
573.00,1.54395704E+1,1.54221725E+1,
574.00,1.11469631E+1,1.56131763E+1,
575.00,6.81229591E+0,1.12320423E+1,
576.00,1.14067793E+1,1.14079189E+1,
577.00,4.63109255E+0,1.38190670E+1,
578.00,1.63924885E+1,2.32856445E+1,
579.00,2.35265231E+0,1.40493736E+1,
580.00,7.12785816E+0,1.42486076E+1,
581.00,9.65088844E+0,1.20393438E+1,
582.00,1.45927057E+1,1.45352535E+1,
583.00,9.80548668E+0,1.21894941E+1,
584.00,2.48060369E+0,1.24045315E+1,
585.00,1.00222187E+1,9.96142197E+0,
586.00,1.52081051E+1,1.26772251E+1,
587.00,5.11783886E+0,1.28029881E+1,
588.00,1.80493298E+1,1.80577316E+1,
589.00,1.31328039E+1,1.03987284E+1,
590.00,1.05709600E+1,2.89488392E+1,
591.00,1.06904526E+1,1.86605492E+1,
592.00,1.62456512E+1,1.33706207E+1,
593.00,0.00000000E+0,1.89246120E+1,
594.00,5.52894831E+0,5.49275637E+0,
595.00,8.30675030E+0,1.11148586E+1,
596.00,1.39855118E+1,5.60120058E+0,
597.00,1.41907320E+1,8.50339413E+0,
598.00,5.73415947E+0,1.14311609E+1,
599.00,1.45180330E+1,1.15639458E+1,
600.00,5.86067963E+0,1.76007614E+1,
601.00,8.84279346E+0,5.89052105E+0,
602.00,0.00000000E+0,8.94816017E+0,
603.00,9.11691952E+0,1.51154213E+1,
604.00,9.24180508E+0,9.17469025E+0,
605.00,1.24677362E+1,1.24309206E+1,
606.00,3.12932563E+0,2.19076996E+1,
607.00,1.28068180E+1,3.17670250E+0,
608.00,9.63386440E+0,1.92645321E+1,
609.00,3.24961185E+0,6.52861166E+0,
610.00,1.64576340E+1,1.32019033E+1,
611.00,6.68930483E+0,3.34517288E+0,
612.00,1.01523819E+1,1.69009438E+1,
613.00,1.36784468E+1,6.83869362E+0,
614.00,1.04192305E+1,1.04468346E+1,
615.00,1.05139942E+1,7.00754690E+0,
616.00,3.57356739E+0,0.00000000E+0,
617.00,3.61458874E+0,1.08345089E+1,
618.00,7.32649946E+0,7.32942581E+0,
619.00,0.00000000E+0,7.39843178E+0,
620.00,1.50149441E+1,7.51636648E+0,
621.00,3.82018900E+0,3.80552840E+0,
622.00,1.17343340E+1,1.15393047E+1,
623.00,7.86727047E+0,7.83688021E+0,
624.00,1.19964552E+1,7.95273542E+0,
625.00,4.05178070E+0,8.06455421E+0,
626.00,4.09415531E+0,8.21231556E+0,
627.00,4.16901684E+0,1.66177120E+1,
628.00,4.21644306E+0,1.68592377E+1,
629.00,0.00000000E+0,2.15361214E+1,
630.00,4.36319780E+0,4.31456518E+0,
631.00,1.32146664E+1,8.81816387E+0,
632.00,1.34329977E+1,4.47123289E+0,
633.00,0.00000000E+0,1.36851673E+1,
634.00,0.00000000E+0,9.25608253E+0,
635.00,9.42160034E+0,9.39092922E+0,
636.00,4.78887749E+0,4.76646566E+0,
637.00,1.46257019E+1,1.45660105E+1,
638.00,1.48353176E+1,4.92982006E+0,
639.00,0.00000000E+0,5.00856686E+0,
640.00,0.00000000E+0,0.00000000E+0,
641.00,1.03818045E+1,5.19280243E+0,
642.00,5.27772236E+0,0.00000000E+0,
643.00,5.37733603E+0,0.00000000E+0,
644.00,1.63805408E+1,0.00000000E+0,
645.00,0.00000000E+0,1.65514126E+1,
646.00,5.66683626E+0,0.00000000E+0,
647.00,5.74409676E+0,5.75990677E+0,
648.00,0.00000000E+0,0.00000000E+0,
649.00,5.97985411E+0,1.19436522E+1,
650.00,1.22096291E+1,0.00000000E+0,
651.00,6.19744825E+0,1.23342409E+1,
652.00,2.52661648E+1,1.25759716E+1,
653.00,6.42037582E+0,6.42649555E+0,
654.00,1.30902796E+1,6.54289341E+0,
655.00,0.00000000E+0,0.00000000E+0,
656.00,6.83051014E+0,1.36138525E+1,
657.00,6.98915195E+0,6.95186234E+0,
658.00,7.13473892E+0,7.09739733E+0,
659.00,7.30534029E+0,0.00000000E+0,
660.00,7.45025921E+0,0.00000000E+0,
661.00,0.00000000E+0,0.00000000E+0,
662.00,7.80763578E+0,0.00000000E+0,
663.00,8.04339981E+0,8.05141449E+0,
664.00,0.00000000E+0,1.66201115E+1,
665.00,0.00000000E+0,8.62323093E+0,
666.00,8.89585495E+0,0.00000000E+0,
667.00,9.07561398E+0,9.08184624E+0,
668.00,9.18944836E+0,9.23050404E+0,
669.00,9.29409885E+0,1.86660690E+1,
670.00,0.00000000E+0,9.33199215E+0,
671.00,0.00000000E+0,0.00000000E+0,
672.00,0.00000000E+0,0.00000000E+0,
673.00,0.00000000E+0,2.83543625E+1,
674.00,0.00000000E+0,9.46189213E+0,
675.00,0.00000000E+0,0.00000000E+0,
676.00,1.91039696E+1,0.00000000E+0,
677.00,9.56625557E+0,0.00000000E+0,
678.00,1.92664852E+1,0.00000000E+0,
679.00,1.93553696E+1,0.00000000E+0,
680.00,0.00000000E+0,0.00000000E+0,
681.00,9.92283154E+0,0.00000000E+0,
682.00,0.00000000E+0,0.00000000E+0,
683.00,1.00061760E+1,0.00000000E+0,
684.00,1.00446358E+1,0.00000000E+0,
685.00,1.01663656E+1,0.00000000E+0,
686.00,3.08471241E+1,1.02326651E+1,
687.00,0.00000000E+0,1.03295069E+1,
688.00,2.07511005E+1,0.00000000E+0,
689.00,2.10174217E+1,0.00000000E+0,
690.00,1.06196833E+1,0.00000000E+0,
691.00,3.21364250E+1,0.00000000E+0,
692.00,1.08268805E+1,0.00000000E+0,
693.00,0.00000000E+0,0.00000000E+0,
694.00,2.21232452E+1,0.00000000E+0,
695.00,1.11220655E+1,0.00000000E+0,
696.00,1.13105021E+1,0.00000000E+0,
697.00,1.15160770E+1,0.00000000E+0,
698.00,0.00000000E+0,1.16103926E+1,
699.00,7.06018219E+1,1.17803984E+1,
700.00,3.58593674E+1,0.00000000E+0,
701.00,1.21161947E+1,0.00000000E+0,
702.00,0.00000000E+0,0.00000000E+0,
703.00,3.74524231E+1,1.24822006E+1,
704.00,3.80578003E+1,0.00000000E+0,
705.00,3.85772629E+1,0.00000000E+0,
706.00,0.00000000E+0,0.00000000E+0,
707.00,2.65059738E+1,1.33146124E+1,
708.00,2.70259705E+1,0.00000000E+0,
709.00,1.37137356E+1,0.00000000E+0,
710.00,1.39016752E+1,0.00000000E+0,
711.00,5.65108452E+1,1.41050415E+1,
712.00,0.00000000E+0,0.00000000E+0,
713.00,4.38002434E+1,0.00000000E+0,
714.00,1.48566875E+1,0.00000000E+0,
715.00,6.04041100E+1,1.51075573E+1,
716.00,1.54269228E+1,1.53314295E+1,
717.00,7.81573257E+1,1.56421986E+1,
718.00,1.59170256E+1,1.58878393E+1,
719.00,6.52181778E+1,0.00000000E+0,
720.00,6.62449570E+1,0.00000000E+0,
721.00,1.01669403E+2,0.00000000E+0,
722.00,1.71399956E+1,0.00000000E+0,
723.00,8.74611664E+1,0.00000000E+0,
724.00,8.90108719E+1,0.00000000E+0,
725.00,3.63285179E+1,0.00000000E+0,
726.00,5.54257507E+1,1.84539871E+1,
727.00,3.76515694E+1,0.00000000E+0,
728.00,5.74527206E+1,0.00000000E+0,
729.00,3.92157059E+1,0.00000000E+0,
730.00,9.97752304E+1,0.00000000E+0,
731.00,4.06966858E+1,0.00000000E+0,
732.00,0.00000000E+0,0.00000000E+0,
733.00,6.37748871E+1,0.00000000E+0,
734.00,4.31877975E+1,0.00000000E+0,
735.00,6.58357162E+1,0.00000000E+0,
736.00,6.75560150E+1,0.00000000E+0,
737.00,9.20832748E+1,0.00000000E+0,
738.00,9.37448425E+1,0.00000000E+0,
739.00,2.38860321E+1,0.00000000E+0,
740.00,7.30230103E+1,0.00000000E+0,
741.00,4.99777145E+1,0.00000000E+0,
742.00,7.62261658E+1,0.00000000E+0,
743.00,1.03837326E+2,0.00000000E+0,
744.00,1.32626144E+2,0.00000000E+0,
745.00,5.42442970E+1,2.69900932E+1,
746.00,2.77465454E+2,0.00000000E+0,
747.00,1.69549438E+2,0.00000000E+0,
748.00,8.71454239E+1,0.00000000E+0,
749.00,1.47444244E+2,0.00000000E+0,
750.00,2.11127090E+2,0.00000000E+0,
751.00,3.08456554E+1,0.00000000E+0,
752.00,1.26190506E+2,0.00000000E+0,
753.00,6.45630188E+1,0.00000000E+0,
754.00,9.82505341E+1,0.00000000E+0,
755.00,1.68145309E+2,0.00000000E+0,
756.00,1.03410477E+2,0.00000000E+0,
757.00,1.05179863E+2,0.00000000E+0,
758.00,1.79284302E+2,0.00000000E+0,
759.00,1.46664856E+2,0.00000000E+0,
760.00,7.50495377E+1,0.00000000E+0,
761.00,1.53756516E+2,0.00000000E+0,
762.00,1.57864548E+2,0.00000000E+0,
763.00,2.82451904E+2,0.00000000E+0,
764.00,1.22922409E+2,0.00000000E+0,
765.00,8.39659882E+1,0.00000000E+0,
766.00,4.27887611E+1,0.00000000E+0,
767.00,1.73704758E+2,0.00000000E+0,
768.00,1.33281845E+2,0.00000000E+0,
769.00,1.36451431E+2,0.00000000E+0,
770.00,4.66350632E+1,9.23984222E+1,
771.00,2.86067627E+2,0.00000000E+0,
772.00,3.90297852E+2,0.00000000E+0,
773.00,2.98517670E+2,4.94491158E+1,
774.00,2.03007660E+2,5.06930084E+1,
775.00,1.03892624E+2,0.00000000E+0,
776.00,5.33591385E+1,0.00000000E+0,
777.00,1.62601563E+2,0.00000000E+0,
778.00,1.10867012E+2,0.00000000E+0,
779.00,2.27451004E+2,0.00000000E+0,
780.00,4.65595734E+2,5.81166077E+1,
781.00,0.00000000E+0,1.18423424E+2,
782.00,1.81289154E+2,0.00000000E+0,
783.00,5.58918152E+2,0.00000000E+0,
784.00,3.17610077E+2,0.00000000E+0,
785.00,1.93837738E+2,0.00000000E+0,
786.00,2.64153778E+2,0.00000000E+0,
787.00,1.34925110E+2,1.33868683E+2,
788.00,2.07292191E+2,0.00000000E+0,
789.00,4.23034515E+2,0.00000000E+0,
790.00,2.87909637E+2,7.19295273E+1,
791.00,3.68341919E+2,0.00000000E+0,
792.00,2.25193909E+2,0.00000000E+0,
793.00,3.05239899E+2,0.00000000E+0,
794.00,7.76968460E+1,0.00000000E+0,
795.00,1.59264954E+2,0.00000000E+0,
796.00,3.24998657E+2,0.00000000E+0,
797.00,1.65975815E+2,0.00000000E+0,
798.00,5.09626495E+2,0.00000000E+0,
799.00,1.72835327E+2,0.00000000E+0,
800.00,1.77098236E+2,0.00000000E+0,
801.00,5.43468506E+2,0.00000000E+0,
802.00,4.60057159E+2,9.16384811E+1,
803.00,6.56184326E+2,0.00000000E+0,
804.00,9.59351654E+1,9.54012680E+1,
805.00,1.95720413E+2,0.00000000E+0,
806.00,9.95291519E+1,1.99195023E+2,
807.00,3.05177643E+2,0.00000000E+0,
808.00,2.07465363E+2,0.00000000E+0,
809.00,2.13267685E+2,0.00000000E+0,
810.00,3.25868927E+2,0.00000000E+0,
811.00,1.10887947E+2,1.10984024E+2,
812.00,3.42158508E+2,1.13760002E+2,
813.00,2.32897980E+2,0.00000000E+0,
814.00,3.58952209E+2,0.00000000E+0,
815.00,2.46530228E+2,0.00000000E+0,
816.00,1.27114838E+2,0.00000000E+0,
817.00,0.00000000E+0,0.00000000E+0,
818.00,2.70800476E+2,1.34129272E+2,
819.00,0.00000000E+0,0.00000000E+0,
820.00,2.87380157E+2,0.00000000E+0,
821.00,4.48953491E+2,0.00000000E+0,
822.00,4.67592773E+2,0.00000000E+0,
823.00,3.24690857E+2,0.00000000E+0,
824.00,0.00000000E+0,0.00000000E+0,
825.00,1.78241455E+2,0.00000000E+0,
826.00,3.75320068E+2,0.00000000E+0,
827.00,3.97098541E+2,1.97861084E+2,
828.00,2.10892136E+2,0.00000000E+0,
829.00,4.46876862E+2,0.00000000E+0,
830.00,9.61567993E+2,0.00000000E+0,
831.00,2.55764282E+2,2.55005768E+2,
832.00,1.09487378E+3,0.00000000E+0,
833.00,8.83792053E+2,0.00000000E+0,
834.00,0.00000000E+0,0.00000000E+0,
835.00,1.03267651E+3,0.00000000E+0,
836.00,3.71529053E+2,0.00000000E+0,
837.00,1.21108667E+3,0.00000000E+0,
838.00,8.80526245E+2,0.00000000E+0,
839.00,4.77019348E+2,0.00000000E+0,
840.00,5.23031860E+2,0.00000000E+0,
841.00,0.00000000E+0,1.13973877E+3,
842.00,0.00000000E+0,0.00000000E+0,
843.00,0.00000000E+0,0.00000000E+0,
844.00,0.00000000E+0,7.58837830E+2,
845.00,0.00000000E+0,8.27978760E+2,
846.00,9.13343018E+2,0.00000000E+0,
847.00,0.00000000E+0,0.00000000E+0,
848.00,1.11431470E+3,0.00000000E+0,
849.00,0.00000000E+0,0.00000000E+0,
850.00,0.00000000E+0,0.00000000E+0,
