0.005cr-37.15%
  QY = 37.15%
Labels,EmScan8,KONGBAI,
563.00,1.79511223E+1,2.40342426E+1,
564.00,2.62756710E+1,3.02241821E+1,
565.00,1.02163143E+1,2.44244919E+1,
566.00,1.02556229E+1,1.43971262E+1,
567.00,1.86508846E+1,8.31748009E+0,
568.00,1.05201654E+1,2.73063488E+1,
569.00,1.06170063E+1,2.12788582E+1,
570.00,1.92592812E+1,1.49473572E+1,
571.00,1.29630213E+1,1.95064240E+1,
572.00,8.76174355E+0,1.53155460E+1,
573.00,1.54791155E+1,1.54221725E+1,
574.00,1.56471272E+1,1.56131763E+1,
575.00,6.75816822E+0,1.12320423E+1,
576.00,1.37153654E+1,1.14079189E+1,
577.00,6.93991232E+0,1.38190670E+1,
578.00,2.33407841E+1,2.32856445E+1,
579.00,1.65048161E+1,1.40493736E+1,
580.00,1.42723293E+1,1.42486076E+1,
581.00,7.23091984E+0,1.20393438E+1,
582.00,1.45694122E+1,1.45352535E+1,
583.00,1.22685452E+1,1.21894941E+1,
584.00,2.47950315E+0,1.24045315E+1,
585.00,7.48460484E+0,9.96142197E+0,
586.00,2.27807655E+1,1.26772251E+1,
587.00,2.03589611E+1,1.28029881E+1,
588.00,1.81262417E+1,1.80577316E+1,
589.00,2.60867667E+0,1.03987284E+1,
590.00,1.05632114E+1,2.89488392E+1,
591.00,5.34885597E+0,1.86605492E+1,
592.00,5.39356756E+0,1.33706207E+1,
593.00,1.35712547E+1,1.89246120E+1,
594.00,1.65058727E+1,5.49275637E+0,
595.00,5.57753611E+0,1.11148586E+1,
596.00,8.42370892E+0,5.60120058E+0,
597.00,1.41693392E+1,8.50339413E+0,
598.00,2.00468712E+1,1.14311609E+1,
599.00,1.44442291E+1,1.15639458E+1,
600.00,5.83636045E+0,1.76007614E+1,
601.00,5.93774271E+0,5.89052105E+0,
602.00,5.97334766E+0,8.94816017E+0,
603.00,9.10346603E+0,1.51154213E+1,
604.00,2.46404247E+1,9.17469025E+0,
605.00,1.24178238E+1,1.24309206E+1,
606.00,1.57132721E+1,2.19076996E+1,
607.00,3.18672729E+0,3.17670250E+0,
608.00,2.25148811E+1,1.92645321E+1,
609.00,3.24548388E+0,6.52861166E+0,
610.00,1.31384792E+1,1.32019033E+1,
611.00,3.34747863E+0,3.34517288E+0,
612.00,1.01629839E+1,1.69009438E+1,
613.00,1.71689644E+1,6.83869362E+0,
614.00,0.00000000E+0,1.04468346E+1,
615.00,3.51301527E+0,7.00754690E+0,
616.00,3.58297110E+0,0.00000000E+0,
617.00,0.00000000E+0,1.08345089E+1,
618.00,7.31870604E+0,7.32942581E+0,
619.00,3.71205330E+0,7.39843178E+0,
620.00,7.54049683E+0,7.51636648E+0,
621.00,1.53048840E+1,3.80552840E+0,
622.00,1.16089077E+1,1.15393047E+1,
623.00,0.00000000E+0,7.83688021E+0,
624.00,3.98104072E+0,7.95273542E+0,
625.00,8.10275078E+0,8.06455421E+0,
626.00,1.63717270E+1,8.21231556E+0,
627.00,0.00000000E+0,1.66177120E+1,
628.00,2.11621494E+1,1.68592377E+1,
629.00,1.28336573E+1,2.15361214E+1,
630.00,4.33929777E+0,4.31456518E+0,
631.00,1.32792864E+1,8.81816387E+0,
632.00,8.96177769E+0,4.47123289E+0,
633.00,1.36924620E+1,1.36851673E+1,
634.00,4.63451433E+0,9.25608253E+0,
635.00,4.67589378E+0,9.39092922E+0,
636.00,4.79858541E+0,4.76646566E+0,
637.00,0.00000000E+0,1.45660105E+1,
638.00,9.87112331E+0,4.92982006E+0,
639.00,1.51056433E+1,5.00856686E+0,
640.00,1.02730246E+1,0.00000000E+0,
641.00,1.55886097E+1,5.19280243E+0,
642.00,5.28962660E+0,0.00000000E+0,
643.00,5.34869576E+0,0.00000000E+0,
644.00,1.63141174E+1,0.00000000E+0,
645.00,5.54475498E+0,1.65514126E+1,
646.00,0.00000000E+0,0.00000000E+0,
647.00,5.77818251E+0,5.75990677E+0,
648.00,1.17278948E+1,0.00000000E+0,
649.00,0.00000000E+0,1.19436522E+1,
650.00,1.82824783E+1,0.00000000E+0,
651.00,6.17325783E+0,1.23342409E+1,
652.00,0.00000000E+0,1.25759716E+1,
653.00,6.44478130E+0,6.42649555E+0,
654.00,0.00000000E+0,6.54289341E+0,
655.00,6.69382524E+0,0.00000000E+0,
656.00,2.05083790E+1,1.36138525E+1,
657.00,0.00000000E+0,6.95186234E+0,
658.00,7.12293339E+0,7.09739733E+0,
659.00,0.00000000E+0,0.00000000E+0,
660.00,7.47566843E+0,0.00000000E+0,
661.00,0.00000000E+0,0.00000000E+0,
662.00,3.13359051E+1,0.00000000E+0,
663.00,0.00000000E+0,8.05141449E+0,
664.00,0.00000000E+0,1.66201115E+1,
665.00,1.72923126E+1,8.62323093E+0,
666.00,8.88362598E+0,0.00000000E+0,
667.00,0.00000000E+0,9.08184624E+0,
668.00,9.26027584E+0,9.23050404E+0,
669.00,9.34237766E+0,1.86660690E+1,
670.00,0.00000000E+0,9.33199215E+0,
671.00,9.38872337E+0,0.00000000E+0,
672.00,0.00000000E+0,0.00000000E+0,
673.00,9.40701485E+0,2.83543625E+1,
674.00,2.84209919E+1,9.46189213E+0,
675.00,0.00000000E+0,0.00000000E+0,
676.00,4.75773392E+1,0.00000000E+0,
677.00,9.62843132E+0,0.00000000E+0,
678.00,1.92793541E+1,0.00000000E+0,
679.00,1.92148514E+1,0.00000000E+0,
680.00,9.87663174E+0,0.00000000E+0,
681.00,0.00000000E+0,0.00000000E+0,
682.00,2.98774223E+1,0.00000000E+0,
683.00,0.00000000E+0,0.00000000E+0,
684.00,1.01002502E+1,0.00000000E+0,
685.00,0.00000000E+0,0.00000000E+0,
686.00,1.02360697E+1,1.02326651E+1,
687.00,1.02762089E+1,1.03295069E+1,
688.00,2.07694817E+1,0.00000000E+0,
689.00,0.00000000E+0,0.00000000E+0,
690.00,1.05725269E+1,0.00000000E+0,
691.00,1.07377825E+1,0.00000000E+0,
692.00,0.00000000E+0,0.00000000E+0,
693.00,0.00000000E+0,0.00000000E+0,
694.00,2.20362034E+1,0.00000000E+0,
695.00,2.24537392E+1,0.00000000E+0,
696.00,0.00000000E+0,0.00000000E+0,
697.00,0.00000000E+0,0.00000000E+0,
698.00,3.48782578E+1,1.16103926E+1,
699.00,1.17796154E+1,1.17803984E+1,
700.00,2.39873695E+1,0.00000000E+0,
701.00,0.00000000E+0,0.00000000E+0,
702.00,2.44621792E+1,0.00000000E+0,
703.00,1.24429770E+1,1.24822006E+1,
704.00,2.53105564E+1,0.00000000E+0,
705.00,3.86729622E+1,0.00000000E+0,
706.00,0.00000000E+0,0.00000000E+0,
707.00,1.31823158E+1,1.33146124E+1,
708.00,6.72211990E+1,0.00000000E+0,
709.00,1.37953787E+1,0.00000000E+0,
710.00,1.38775091E+1,0.00000000E+0,
711.00,1.40714064E+1,1.41050415E+1,
712.00,5.74994698E+1,0.00000000E+0,
713.00,7.34702759E+1,0.00000000E+0,
714.00,5.92237701E+1,0.00000000E+0,
715.00,3.01405926E+1,1.51075573E+1,
716.00,6.18369942E+1,1.53314295E+1,
717.00,1.56342325E+1,1.56421986E+1,
718.00,3.20158005E+1,1.58878393E+1,
719.00,8.10095596E+1,0.00000000E+0,
720.00,0.00000000E+0,0.00000000E+0,
721.00,3.37166939E+1,0.00000000E+0,
722.00,5.14673309E+1,0.00000000E+0,
723.00,6.96642380E+1,0.00000000E+0,
724.00,1.78621655E+1,0.00000000E+0,
725.00,3.63632240E+1,0.00000000E+0,
726.00,7.40297699E+1,1.84539871E+1,
727.00,7.53023071E+1,0.00000000E+0,
728.00,7.72115631E+1,0.00000000E+0,
729.00,3.92684898E+1,0.00000000E+0,
730.00,5.98160591E+1,0.00000000E+0,
731.00,4.06008224E+1,0.00000000E+0,
732.00,8.28747711E+1,0.00000000E+0,
733.00,0.00000000E+0,0.00000000E+0,
734.00,2.16730957E+1,0.00000000E+0,
735.00,8.81603699E+1,0.00000000E+0,
736.00,4.49510269E+1,0.00000000E+0,
737.00,4.58383293E+1,0.00000000E+0,
738.00,4.69985123E+1,0.00000000E+0,
739.00,9.56786652E+1,0.00000000E+0,
740.00,2.44407349E+1,0.00000000E+0,
741.00,4.97261200E+1,0.00000000E+0,
742.00,1.02012085E+2,0.00000000E+0,
743.00,7.78443680E+1,0.00000000E+0,
744.00,1.06136192E+2,0.00000000E+0,
745.00,1.08296356E+2,2.69900932E+1,
746.00,5.55048065E+1,0.00000000E+0,
747.00,1.97961212E+2,0.00000000E+0,
748.00,8.64800797E+1,0.00000000E+0,
749.00,8.87459106E+1,0.00000000E+0,
750.00,9.06661911E+1,0.00000000E+0,
751.00,3.09467392E+1,0.00000000E+0,
752.00,2.83774109E+2,0.00000000E+0,
753.00,2.57644196E+2,0.00000000E+0,
754.00,1.97450150E+2,0.00000000E+0,
755.00,2.69134064E+2,0.00000000E+0,
756.00,6.87673187E+1,0.00000000E+0,
757.00,1.40590271E+2,0.00000000E+0,
758.00,1.07528877E+2,0.00000000E+0,
759.00,3.67647400E+1,0.00000000E+0,
760.00,1.89197128E+2,0.00000000E+0,
761.00,2.29801300E+2,0.00000000E+0,
762.00,1.17470116E+2,0.00000000E+0,
763.00,2.00072769E+2,0.00000000E+0,
764.00,8.20465927E+1,0.00000000E+0,
765.00,1.25016792E+2,0.00000000E+0,
766.00,0.00000000E+0,0.00000000E+0,
767.00,2.62599426E+2,0.00000000E+0,
768.00,4.48310165E+1,0.00000000E+0,
769.00,2.28618469E+2,0.00000000E+0,
770.00,9.30426636E+1,9.23984222E+1,
771.00,9.53707199E+1,0.00000000E+0,
772.00,4.86827278E+1,0.00000000E+0,
773.00,1.49670502E+2,4.94491158E+1,
774.00,1.02099251E+2,5.06930084E+1,
775.00,2.08188950E+2,0.00000000E+0,
776.00,1.06613823E+2,0.00000000E+0,
777.00,2.71745697E+2,0.00000000E+0,
778.00,1.66442566E+2,0.00000000E+0,
779.00,0.00000000E+0,0.00000000E+0,
780.00,5.81599503E+1,5.81166077E+1,
781.00,2.37180786E+2,1.18423424E+2,
782.00,6.03162231E+1,0.00000000E+0,
783.00,2.47367798E+2,0.00000000E+0,
784.00,6.34083672E+1,0.00000000E+0,
785.00,2.57972717E+2,0.00000000E+0,
786.00,1.31462387E+2,0.00000000E+0,
787.00,2.02579025E+2,1.33868683E+2,
788.00,3.45240875E+2,0.00000000E+0,
789.00,1.40266403E+2,0.00000000E+0,
790.00,2.14513672E+2,7.19295273E+1,
791.00,1.46739792E+2,0.00000000E+0,
792.00,7.49698181E+1,0.00000000E+0,
793.00,2.30155930E+2,0.00000000E+0,
794.00,4.70549744E+2,0.00000000E+0,
795.00,1.59657578E+2,0.00000000E+0,
796.00,3.27374237E+2,0.00000000E+0,
797.00,8.31123657E+1,0.00000000E+0,
798.00,3.38496704E+2,0.00000000E+0,
799.00,2.60474548E+2,0.00000000E+0,
800.00,4.41293030E+2,0.00000000E+0,
801.00,9.01542130E+1,0.00000000E+0,
802.00,2.75676605E+2,9.16384811E+1,
803.00,4.69754608E+2,0.00000000E+0,
804.00,6.67358459E+2,9.54012680E+1,
805.00,1.95509506E+2,0.00000000E+0,
806.00,2.99585785E+2,1.99195023E+2,
807.00,2.04082611E+2,0.00000000E+0,
808.00,0.00000000E+0,0.00000000E+0,
809.00,4.21568481E+2,0.00000000E+0,
810.00,5.40912720E+2,0.00000000E+0,
811.00,2.21697159E+2,1.10984024E+2,
812.00,1.13208847E+2,1.13760002E+2,
813.00,4.65295471E+2,0.00000000E+0,
814.00,3.59370422E+2,0.00000000E+0,
815.00,0.00000000E+0,0.00000000E+0,
816.00,1.26495445E+2,0.00000000E+0,
817.00,2.62311188E+2,0.00000000E+0,
818.00,0.00000000E+0,1.34129272E+2,
819.00,0.00000000E+0,0.00000000E+0,
820.00,2.89056427E+2,0.00000000E+0,
821.00,2.97852722E+2,0.00000000E+0,
822.00,7.78801208E+2,0.00000000E+0,
823.00,3.24445648E+2,0.00000000E+0,
824.00,1.69096237E+2,0.00000000E+0,
825.00,1.78461075E+2,0.00000000E+0,
826.00,0.00000000E+0,0.00000000E+0,
827.00,0.00000000E+0,1.97861084E+2,
828.00,0.00000000E+0,0.00000000E+0,
829.00,2.23614410E+2,0.00000000E+0,
830.00,4.78353729E+2,0.00000000E+0,
831.00,2.55090454E+2,2.55005768E+2,
832.00,2.74292267E+2,0.00000000E+0,
833.00,0.00000000E+0,0.00000000E+0,
834.00,6.39395081E+2,0.00000000E+0,
835.00,1.72478540E+3,0.00000000E+0,
836.00,0.00000000E+0,0.00000000E+0,
837.00,8.09504456E+2,0.00000000E+0,
838.00,0.00000000E+0,0.00000000E+0,
839.00,9.54249634E+2,0.00000000E+0,
840.00,0.00000000E+0,0.00000000E+0,
841.00,5.74176331E+2,1.13973877E+3,
842.00,1.25459045E+3,0.00000000E+0,
843.00,0.00000000E+0,0.00000000E+0,
844.00,0.00000000E+0,7.58837830E+2,
845.00,8.31199402E+2,8.27978760E+2,
846.00,9.17284180E+2,0.00000000E+0,
847.00,0.00000000E+0,0.00000000E+0,
848.00,0.00000000E+0,0.00000000E+0,
849.00,1.22838916E+3,0.00000000E+0,
850.00,1.35856091E+3,0.00000000E+0,
