0.01CR-FITTED-44.81%
  QY = 44.81%
Labels,0,EmScan7,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.00,830.00,
Step,0.500,0.500,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.50,0.50,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

596.500,1.30279875E+1,1.82136250E+1,
597.00,7.83595562E+0,1.69823246E+1,
597.500,9.19528389E+0,1.64656219E+1,
598.00,5.94399548E+0,1.44712925E+1,
598.500,1.52788315E+1,1.06054773E+1,
599.00,7.99492931E+0,1.60099506E+1,
599.500,8.07989979E+0,1.94789581E+1,
600.00,8.79272175E+0,1.48509378E+1,
600.500,1.36477480E+1,1.50099964E+1,
601.00,1.70875072E+1,1.64420891E+1,
601.500,8.23124599E+0,9.61059093E+0,
602.00,5.53839254E+0,1.44766836E+1,
602.500,1.25247002E+1,1.04098892E+1,
603.00,1.33043766E+1,1.81436043E+1,
603.500,1.05161591E+1,1.61408825E+1,
604.00,1.41529732E+1,1.41611958E+1,
604.500,1.13832912E+1,1.70800896E+1,
605.00,1.93466969E+1,1.50671606E+1,
605.500,1.44247093E+1,1.29411068E+1,
606.00,1.23383865E+1,1.08839989E+1,
606.500,1.23766165E+1,1.24037209E+1,
607.00,8.07754707E+0,2.13381310E+1,
607.500,9.60873222E+0,1.62453957E+1,
608.00,9.64755821E+0,1.63367081E+1,
608.500,1.04765911E+1,8.21794605E+0,
609.00,6.77653694E+0,1.05100536E+1,
609.500,1.28848677E+1,9.80978680E+0,
610.00,4.57336664E+0,1.29474926E+1,
610.500,1.37610998E+1,1.67710896E+1,
611.00,1.38569794E+1,9.24294472E+0,
611.500,9.31080437E+0,1.00553741E+1,
612.00,7.81524706E+0,1.48112049E+1,
612.500,2.04029026E+1,1.41211138E+1,
613.00,8.70218563E+0,9.48272991E+0,
613.500,1.43128328E+1,1.19083033E+1,
614.00,8.00740337E+0,1.75717220E+1,
614.500,9.66321373E+0,2.01833076E+1,
615.00,4.05426407E+0,1.70120564E+1,
615.500,1.14163761E+1,7.33957195E+0,
616.00,1.39547796E+1,9.87116909E+0,
616.500,8.27438831E+0,1.48930922E+1,
617.00,5.85073519E+0,1.66925774E+1,
617.500,5.01806307E+0,1.00779190E+1,
618.00,1.43480043E+1,1.18307686E+1,
618.500,1.02190800E+1,7.65388680E+0,
619.00,1.36856098E+1,9.39427948E+0,
619.500,8.62828159E+0,1.03619394E+1,
620.00,1.38572254E+1,1.99450798E+1,
620.500,6.10130596E+0,1.48081980E+1,
621.00,1.23148365E+1,1.05768538E+1,
621.500,9.76912975E+0,1.15196276E+1,
622.00,8.94567776E+0,1.51435375E+1,
622.500,7.19415522E+0,1.34885521E+1,
623.00,1.17737837E+1,1.08565063E+1,
623.500,1.09550848E+1,1.73590508E+1,
624.00,7.35285425E+0,2.20838299E+1,
624.500,7.40915394E+0,1.56811342E+1,
625.00,1.02401247E+1,8.37875843E+0,
625.500,1.31673365E+1,1.31567583E+1,
626.00,1.42126083E+1,1.51217632E+1,
626.500,9.55032766E-1,1.14162073E+1,
627.00,6.72567129E+0,8.62509346E+0,
627.500,1.06160011E+1,1.35179977E+1,
628.00,9.72896671E+0,1.16627302E+1,
628.500,8.83023167E+0,1.27780037E+1,
629.00,1.28398275E+1,4.93735075E+0,
629.500,2.99547434E+0,7.94713211E+0,
630.00,8.02862358E+0,9.01708889E+0,
630.500,6.07582569E+0,7.05802441E+0,
631.00,1.43129921E+1,7.12608004E+0,
631.500,8.21195316E+0,6.14935017E+0,
632.00,5.18085289E+0,1.03365717E+1,
632.500,1.14901581E+1,1.34827185E+1,
633.00,1.04814291E+1,7.34976482E+0,
633.500,5.30719471E+0,1.47519426E+1,
634.00,9.62013340E+0,6.40587616E+0,
634.500,8.61745167E+0,6.44866371E+0,
635.00,1.30149307E+1,7.58380413E+0,
635.500,1.09550524E+1,8.73580170E+0,
636.00,1.43327389E+1,6.58890915E+0,
636.500,1.22209959E+1,7.76617241E+0,
637.00,1.34654732E+1,5.58730602E+0,
637.500,2.03549366E+1,9.00248909E+0,
638.00,1.02623367E+1,9.09381390E+0,
638.500,3.43766689E+0,1.72245579E+1,
639.00,9.27162266E+0,1.61892643E+1,
639.500,2.09631176E+1,1.75035248E+1,
640.00,1.06098108E+1,9.41412830E+0,
640.500,1.30844021E+1,1.06991959E+1,
641.00,8.40256977E+0,1.91691742E+1,
641.500,9.68621540E+0,1.20780153E+1,
642.00,1.21684513E+1,3.66549063E+0,
642.500,9.81096077E+0,7.35168314E+0,
643.00,8.65741825E+0,4.95691109E+0,
643.500,1.00119495E+1,1.12119846E+1,
644.00,6.30522203E+0,1.76853008E+1,
644.500,1.01580791E+1,1.90351963E+1,
645.00,1.15240536E+1,1.28166425E+0,
645.500,1.42731695E+1,1.67785721E+1,
646.00,7.83423758E+0,1.30526085E+1,
646.500,1.05229454E+1,1.70888519E+1,
647.00,9.31268024E+0,1.19089470E+1,
647.500,5.35606766E+0,1.47129421E+1,
648.00,6.76900768E+0,9.45174408E+0,
648.500,9.55255985E+0,1.09133234E+1,
649.00,1.37811661E+1,1.23980522E+1,
649.500,9.71911240E+0,4.16232777E+0,
650.00,1.40300817E+1,5.60044813E+0,
650.500,1.84061279E+1,0.00000000E+0,
651.00,1.57456589E+1,1.14413528E+1,
651.500,1.00670023E+1,2.01578293E+1,
652.00,8.72819328E+0,5.81514978E+0,
652.500,2.93660316E+1,1.03021078E+1,
653.00,1.03633814E+1,7.40982246E+0,
653.500,1.49617310E+1,1.04486122E+1,
654.00,1.66521511E+1,3.02174520E+0,
654.500,1.83621521E+1,3.04624462E+0,
655.00,1.38973808E+1,1.23038340E+1,
655.500,1.55714884E+1,7.77671337E+0,
656.00,1.25728893E+1,3.14322233E+0,
656.500,1.59438953E+1,7.93450737E+0,
657.00,2.41020126E+1,6.43742323E+0,
657.500,1.46127634E+1,6.48286486E+0,
658.00,3.11632805E+1,9.82509041E+0,
658.500,2.97980728E+1,8.29009819E+0,
659.00,2.18069992E+1,1.00576792E+1,
659.500,3.04963570E+1,-1.69240069E+0,
660.00,1.54248161E+1,2.56555710E+1,
660.500,5.20957088E+0,1.73788714E+0,
661.00,2.82145081E+1,1.58226566E+1,
661.500,1.06606379E+1,5.34921360E+0,
662.00,2.71938438E+1,7.19691944E+0,
662.500,3.67093515E+0,-3.67114401E+0,
663.00,2.60259361E+1,2.23386574E+1,
663.500,1.88564644E+1,2.45883560E+1,
664.00,2.69982128E+1,9.61103630E+0,
664.500,3.13199120E+1,5.88231754E+0,
665.00,1.39684134E+1,1.19492149E+1,
665.500,6.07369518E+0,8.05965233E+0,
666.00,1.43625402E+1,8.19391251E+0,
666.500,2.49914818E+1,4.14695883E+0,
667.00,3.34755096E+1,4.19764280E+0,
667.500,2.75283680E+1,3.16637115E+1,
668.00,2.34006176E+1,1.70268803E+1,
668.500,4.27746048E+1,6.42482233E+0,
669.00,3.00640049E+1,4.29994917E+0,
669.500,2.58313236E+1,-2.15220523E+0,
670.00,5.18657990E+1,1.94619961E+1,
670.500,3.89219589E+1,1.94830627E+1,
671.00,2.16314526E+1,1.29825220E+1,
671.500,1.94917889E+1,2.37727089E+1,
672.00,2.81450405E+1,1.52072706E+1,
672.500,2.82222309E+1,1.73506546E+1,
673.00,3.26312027E+1,-8.69184971E+0,
673.500,5.23997612E+1,2.17665052E+0,
674.00,4.58112640E+1,1.74260502E+1,
674.500,5.47769394E+1,8.77212048E+0,
675.00,4.15657959E+1,6.55750561E+0,
675.500,5.05012589E+1,1.75523643E+1,
676.00,5.06127930E+1,1.09845476E+1,
676.500,5.49766769E+1,-2.19953251E+0,
677.00,8.38834839E+1,1.10424347E+1,
677.500,4.21247826E+1,1.32217417E+1,
678.00,5.97654076E+1,1.10631313E+1,
678.500,6.01991844E+1,2.43880634E+1,
679.00,5.77581940E+1,8.91333485E+0,
679.500,4.91319275E+1,3.11547337E+1,
680.00,4.33587723E+1,2.50058804E+1,
680.500,9.12802353E+1,1.59099979E+1,
681.00,6.86384583E+1,1.37118464E+1,
681.500,7.56811829E+1,1.14531727E+1,
682.00,7.81623230E+1,4.58926201E+0,
682.500,4.85812912E+1,9.20263767E+0,
