Labels,KONGBAI-2,
610.200,5.71332979E+0,
610.500,7.62227249E+0,
610.800,-5.71236467E+0,
611.100,1.73145771E+1,
611.400,1.34665079E+1,
611.700,1.16061754E+1,
612.00,9.72635078E+0,
612.300,-1.94521308E+0,
612.600,2.16567535E+1,
612.900,1.57419930E+1,
613.200,1.18719177E+1,
613.500,5.95480394E+0,
613.800,1.39382524E+1,
614.100,1.99858391E+0,
614.400,-4.00989199E+0,
614.700,8.04836178E+0,
615.00,2.01982040E+1,
615.300,1.62743587E+1,
615.600,2.25135021E+1,
615.900,0.00000000E+0,
616.200,8.19957638E+0,
616.500,1.44472828E+1,
616.800,8.27584743E+0,
617.100,6.22624493E+0,
617.400,1.87711143E+1,
617.700,1.05070734E+1,
618.00,2.10002112E+0,
618.300,6.34868383E+0,
618.600,2.12620997E+0,
618.900,8.51167393E+0,
619.200,2.12800455E+0,
619.500,8.60555744E+0,
619.800,1.51408949E+1,
620.100,-4.31676102E+0,
620.400,1.08604784E+1,
620.700,3.93114777E+1,
621.00,6.55451202E+0,
621.300,3.09152927E+1,
621.600,1.54796124E+1,
621.900,3.33955956E+1,
622.200,1.78694057E+1,
622.500,2.23135424E+0,
622.800,6.74649334E+0,
623.100,6.78294849E+0,
623.400,6.82805586E+0,
623.700,2.28121805E+0,
624.00,-4.56630611E+0,
624.300,0.00000000E+0,
624.600,9.23681641E+0,
624.900,0.00000000E+0,
625.200,9.32937622E+0,
625.500,1.63828716E+1,
625.800,0.00000000E+0,
626.100,7.06251669E+0,
626.400,7.10003090E+0,
626.700,0.00000000E+0,
627.00,7.15722227E+0,
627.300,1.44256029E+1,
627.600,-2.40451074E+0,
627.900,-7.28549242E+0,
628.200,-4.87193251E+0,
628.500,2.43635798E+0,
628.800,0.00000000E+0,
629.100,2.47451520E+0,
629.400,4.92561102E+0,
629.700,4.98286629E+0,
630.00,2.50040221E+0,
630.300,0.00000000E+0,
630.600,1.51507607E+1,
630.900,0.00000000E+0,
631.200,0.00000000E+0,
631.500,1.02112885E+1,
631.800,-5.15080166E+0,
632.100,7.75138950E+0,
632.400,5.18037176E+0,
632.700,-5.20362043E+0,
633.00,7.87091446E+0,
633.300,7.90588474E+0,
633.600,-2.64908504E+0,
633.900,7.98662043E+0,
634.200,-8.02509403E+0,
634.500,-1.06994181E+1,
634.800,0.00000000E+0,
635.100,0.00000000E+0,
635.400,0.00000000E+0,
635.700,5.43400717E+0,
636.00,-5.48909140E+0,
636.300,2.21063309E+1,
636.600,1.10824528E+1,
636.900,-2.79980445E+0,
637.200,5.58477831E+0,
637.500,-5.61895895E+0,
637.800,8.46405411E+0,
638.100,1.13823347E+1,
638.400,2.28238506E+1,
638.700,0.00000000E+0,
639.00,0.00000000E+0,
639.300,5.77991295E+0,
639.600,-2.91435480E+0,
639.900,8.78099346E+0,
640.200,8.86033535E+0,
640.500,0.00000000E+0,
640.800,1.48525515E+1,
641.100,5.97109652E+0,
641.400,2.10209045E+1,
641.700,-9.06298828E+0,
642.00,3.02533340E+0,
642.300,0.00000000E+0,
642.600,-1.22431211E+1,
642.900,1.53852491E+1,
643.200,1.23518448E+1,
643.500,2.47978191E+1,
643.800,-3.12241769E+0,
644.100,-1.56882210E+1,
644.400,6.30741405E+0,
644.700,-3.16965294E+0,
645.00,9.56738281E+0,
645.300,6.42082357E+0,
645.600,0.00000000E+0,
645.900,3.25664282E+0,
646.200,3.25910568E+0,
646.500,3.27924728E+0,
646.800,-1.31654892E+1,
647.100,3.31056142E+0,
647.400,9.98927021E+0,
647.700,-6.70152187E+0,
648.00,-2.35323982E+1,
648.300,3.38069224E+0,
648.600,6.78916502E+0,
648.900,-1.02691727E+1,
649.200,-1.03197412E+1,
649.500,6.91916704E+0,
649.800,2.43645840E+1,
650.100,-1.05286722E+1,
650.400,-7.01235580E+0,
650.700,1.06244230E+1,
651.00,-1.07175703E+1,
651.300,2.87206402E+1,
651.600,-7.20700073E+0,
651.900,-1.08906012E+1,
652.200,0.00000000E+0,
652.500,-1.09588203E+1,
652.800,3.66312933E+0,
653.100,-1.48441706E+1,
653.400,0.00000000E+0,
653.700,3.74888134E+0,
654.00,-1.50806437E+1,
654.300,-3.77966118E+0,
654.600,0.00000000E+0,
654.900,-7.65533924E+0,
655.200,3.86920524E+0,
655.500,-2.32521038E+1,
655.800,0.00000000E+0,
656.100,7.87304926E+0,
656.400,-1.97815533E+1,
656.700,1.98801403E+1,
657.00,-1.20165586E+1,
657.300,-1.61762657E+1,
657.600,-4.03176355E+0,
657.900,-1.22428741E+1,
658.200,8.19491768E+0,
658.500,-8.30125713E+0,
658.800,1.65670738E+1,
659.100,0.00000000E+0,
659.400,1.68652744E+1,
659.700,0.00000000E+0,
660.00,-3.41868019E+1,
660.300,-4.28885460E+0,
660.600,-4.32911110E+0,
660.900,1.31092854E+1,
661.200,-1.76142578E+1,
661.500,-4.44665432E+0,
661.800,4.47028923E+0,
662.100,4.50040674E+0,
662.400,3.64750328E+1,
662.700,-1.84098320E+1,
663.00,-4.62906551E+0,
663.300,-9.32989216E+0,
663.600,-1.88389263E+1,
663.900,-1.43250065E+1,
664.200,-9.65999317E+0,
664.500,3.41987572E+1,
664.800,-9.81384754E+0,
665.100,0.00000000E+0,
665.400,-5.04008293E+0,
665.700,-5.04867887E+0,
666.00,-1.53278456E+1,
666.300,-1.54366760E+1,
666.600,5.15988159E+0,
666.900,1.03770285E+1,
667.200,5.26092386E+0,
667.500,-5.25528717E+0,
667.800,-2.11415958E+1,
668.100,-1.59246807E+1,
668.400,0.00000000E+0,
668.700,1.59677362E+1,
669.00,-2.14556904E+1,
669.300,-1.07042627E+1,
669.600,-1.07276268E+1,
669.900,1.60911274E+1,
670.200,5.39131260E+0,
670.500,-5.38558912E+0,
670.800,1.07809372E+1,
671.100,5.37013912E+0,
671.400,5.37488937E+1,
671.700,5.38826895E+0,
672.00,5.39821529E+0,
672.300,-1.08235350E+1,
672.600,-2.70911694E+1,
672.900,1.08425531E+1,
673.200,-1.62450085E+1,
673.500,5.43139315E+0,
673.800,-5.42253065E+0,
674.100,5.43730021E+0,
674.400,-1.08867559E+1,
674.700,2.17826653E+1,
675.00,-1.63326149E+1,
675.300,-1.63276386E+1,
675.600,-5.48015976E+0,
675.900,-1.63618355E+1,
676.200,2.18768559E+1,
676.500,0.00000000E+0,
676.800,5.49262571E+0,
677.100,3.30308037E+1,
677.400,-2.75081673E+1,
677.700,3.85510559E+1,
678.00,1.10458994E+1,
678.300,1.10251017E+1,
678.600,1.66259823E+1,
678.900,0.00000000E+0,
679.200,-2.21899776E+1,
679.500,2.77168999E+1,
679.800,-2.22662315E+1,
680.100,-1.13522501E+1,
680.400,-1.70771923E+1,
680.700,2.83813705E+1,
681.00,5.68673992E+0,
681.300,-1.13963881E+1,
681.600,-1.71220837E+1,
681.900,-2.87091770E+1,
682.200,5.74941349E+0,
682.500,-5.74598694E+0,
682.800,1.15043173E+1,
683.100,0.00000000E+0,
683.400,5.77229977E+0,
683.700,1.16096258E+1,
684.00,-2.89979248E+1,
684.300,1.16501799E+1,
684.600,4.09081917E+1,
684.900,-4.07391853E+1,
685.200,-1.75091782E+1,
685.500,1.76217747E+1,
685.800,1.76413136E+1,
686.100,1.75741749E+1,
686.400,-1.76900063E+1,
686.700,-5.90868330E+0,
687.00,5.91707277E+0,
687.300,5.93992472E+0,
687.600,1.19469929E+1,
687.900,4.17996101E+1,
688.200,0.00000000E+0,
688.500,5.98495216E+1,
688.800,-1.20270147E+1,
689.100,1.80106506E+1,
689.400,4.83094139E+1,
689.700,6.07083130E+0,
690.00,6.09135008E+0,
690.300,2.44993935E+1,
690.600,0.00000000E+0,
690.900,-1.83233757E+1,
691.200,1.23520937E+1,
691.500,0.00000000E+0,
691.800,-1.23948746E+1,
692.100,6.24028158E+0,
692.400,0.00000000E+0,
692.700,1.25260077E+1,
693.00,-6.24360228E+0,
693.300,0.00000000E+0,
693.600,6.31670380E+0,
693.900,-6.35431433E+0,
694.200,1.90458164E+1,
694.500,-6.37029505E+0,
694.800,-3.83442497E+1,
695.100,-1.93369484E+1,
695.400,1.29223776E+1,
695.700,-2.61087170E+1,
696.00,-6.51281548E+0,
696.300,-2.61387711E+1,
696.600,6.54684782E+0,
696.900,0.00000000E+0,
697.200,-6.61183786E+0,
697.500,-3.32077217E+1,
697.800,0.00000000E+0,
698.100,-1.34341135E+1,
698.400,-4.02786827E+1,
698.700,-2.70744934E+1,
699.00,-4.08155212E+1,
699.300,-3.39861298E+1,
699.600,-1.36747227E+1,
699.900,3.41244659E+1,
700.200,5.49469681E+1,
700.500,-4.84639397E+1,
700.800,-2.08276768E+1,
701.100,-3.49103928E+1,
701.400,3.50520134E+1,
701.700,1.39918385E+1,
702.00,4.94423637E+1,
702.300,4.26476936E+1,
702.600,-3.56616821E+1,
702.900,-2.15383873E+1,
703.200,-1.43615808E+1,
703.500,5.05894814E+1,
703.800,4.35500526E+1,
704.100,-2.19578552E+1,
704.400,-1.47157173E+1,
704.700,-1.46798315E+1,
705.00,2.21393604E+1,
705.300,-1.47967367E+1,
705.600,-7.45280838E+0,
705.900,-7.47411442E+0,
706.200,-1.50404158E+1,
706.500,-7.56827831E+0,
706.800,-1.50930653E+1,
707.100,0.00000000E+0,
707.400,-1.53214283E+1,
707.700,-7.71035337E+0,
708.00,0.00000000E+0,
708.300,-5.44213524E+1,
708.600,-2.33978271E+1,
708.900,0.00000000E+0,
709.200,3.14362106E+1,
709.500,-3.18122578E+1,
709.800,0.00000000E+0,
710.100,-1.60761948E+1,
710.400,0.00000000E+0,
710.700,-8.09396553E+0,
711.00,-8.12793827E+0,
711.300,8.18312454E+0,
711.600,-2.46024628E+1,
711.900,2.47094135E+1,
712.200,1.65457039E+1,
712.500,8.36929417E+0,
712.800,-4.18339348E+1,
713.100,-2.51615314E+1,
713.400,-1.69220963E+1,
713.700,5.10713844E+1,
714.00,0.00000000E+0,
714.300,0.00000000E+0,
714.600,-6.02572212E+1,
714.900,-8.65409660E+0,
715.200,-8.73237419E+0,
715.500,-1.75284309E+1,
715.800,-3.51508789E+1,
716.100,-3.54550514E+1,
716.400,0.00000000E+0,
716.700,-3.57453728E+1,
717.00,-8.98339558E+0,
717.300,-3.61812096E+1,
717.600,0.00000000E+0,
717.900,-2.74095993E+1,
718.200,1.83331776E+1,
718.500,-2.76865330E+1,
718.800,-9.26005840E+0,
719.100,9.39049435E+0,
719.400,0.00000000E+0,
719.700,-1.88880253E+1,
720.00,-9.51625824E+0,
720.300,-1.90342712E+1,
720.600,4.80621223E+1,
720.900,3.84663620E+1,
721.200,-9.75750732E+0,
721.500,9.80917645E+0,
721.800,-1.96883793E+1,
722.100,2.96856136E+1,
722.400,1.98996925E+1,
722.700,-1.00024471E+1,
723.00,-3.01983109E+1,
723.300,-2.02380562E+1,
723.600,0.00000000E+0,
723.900,-1.02364655E+1,
724.200,-2.05798149E+1,
724.500,4.12448196E+1,
724.800,-3.12236023E+1,
725.100,-5.21313095E+1,
725.400,1.05380363E+1,
