0.005CR-FITTED-62.64%
  QY = 62.64%
Labels,0,KONGBAI-2,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.100,830.100,
Step,0.300,0.300,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.20,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

510.00,2.90238342E+1,3.53833885E+1,
510.300,2.82441521E+1,3.54871483E+1,
510.600,2.04170265E+1,4.35651207E+1,
510.900,2.61948566E+1,3.41493797E+1,
511.200,5.02564087E+1,2.68773651E+1,
511.500,2.86038876E+1,4.16042786E+1,
511.800,3.52456360E+1,3.74918213E+1,
512.100,3.10721874E+1,3.38537941E+1,
512.400,3.69837074E+1,3.47649078E+1,
512.700,2.74866486E+1,3.41015282E+1,
513.00,2.08057556E+1,2.66541634E+1,
513.300,4.46148720E+1,3.11295643E+1,
513.600,2.77134972E+1,3.79194794E+1,
513.900,2.60751152E+1,3.56192932E+1,
514.200,2.84165096E+1,2.69712830E+1,
514.500,2.63488598E+1,3.14471302E+1,
514.800,3.31901741E+1,3.84036140E+1,
515.100,2.94256344E+1,3.92160225E+1,
515.400,2.41711292E+1,3.34093094E+1,
515.700,2.49785080E+1,2.86604557E+1,
516.00,3.25939484E+1,3.26962852E+1,
516.300,2.50410042E+1,2.58471680E+1,
516.600,2.43216553E+1,2.66890869E+1,
516.900,2.51681728E+1,4.36226349E+1,
517.200,3.53270493E+1,2.76684418E+1,
517.500,2.85145435E+1,3.76862946E+1,
517.800,2.94114037E+1,2.30099297E+1,
518.100,2.69546566E+1,4.62150879E+1,
518.400,3.32899437E+1,3.55992432E+1,
518.700,3.34794884E+1,4.18606758E+1,
519.00,3.34955711E+1,2.57178040E+1,
519.300,2.34974880E+1,2.96124725E+1,
519.600,2.27360287E+1,1.95526981E+1,
519.900,2.90198383E+1,2.82509460E+1,
520.200,2.66049557E+1,3.93134689E+1,
520.500,2.75731125E+1,4.25520325E+1,
520.800,2.85199718E+1,3.78418236E+1,
521.100,2.76787071E+1,3.39484177E+1,
521.400,3.65743561E+1,3.64832611E+1,
521.700,3.65109215E+1,3.49541817E+1,
522.00,1.91940022E+1,2.31165142E+1,
522.300,2.24124985E+1,4.01299438E+1,
522.600,2.32732220E+1,3.60174713E+1,
522.900,2.74031696E+1,2.64439907E+1,
523.200,2.73637180E+1,3.45750999E+1,
523.500,2.25856380E+1,4.03763275E+1,
523.800,2.34577198E+1,3.80484657E+1,
524.100,2.19277859E+1,3.07973652E+1,
524.400,2.92942257E+1,3.33072166E+1,
524.700,2.78282280E+1,1.62372208E+1,
525.00,3.83664742E+1,3.01550465E+1,
525.300,3.21083183E+1,2.38098183E+1,
525.600,2.95919037E+1,2.79836922E+1,
525.900,3.05893326E+1,2.54851570E+1,
526.200,1.89840355E+1,3.87332916E+1,
526.500,3.23043556E+1,4.55952263E+1,
526.800,2.99584980E+1,2.14648552E+1,
527.100,2.82961407E+1,2.09124050E+1,
527.400,2.75002632E+1,3.66757240E+1,
527.700,2.67267570E+1,3.34288254E+1,
528.00,3.18600903E+1,3.18153191E+1,
528.300,3.02731762E+1,2.85876579E+1,
528.600,1.51670790E+1,2.94112186E+1,
528.900,3.54757156E+1,4.06201477E+1,
529.200,2.46647530E+1,2.54189720E+1,
529.500,3.47685585E+1,4.32625732E+1,
529.800,2.04562855E+1,3.55923996E+1,
530.100,2.73503475E+1,3.24921341E+1,
530.400,2.47777634E+1,2.89815445E+1,
530.700,2.83890572E+1,3.94316025E+1,
531.00,2.75497379E+1,3.00351543E+1,
531.300,3.10961056E+1,4.39396744E+1,
531.600,2.59820862E+1,3.04201565E+1,
531.900,2.33980694E+1,3.38004723E+1,
532.200,2.87954178E+1,3.56193237E+1,
532.500,2.34598579E+1,3.93358154E+1,
532.800,3.22850914E+1,2.79788399E+1,
533.100,2.53331566E+1,3.05423794E+1,
533.400,2.91703644E+1,3.85591774E+1,
533.700,2.39107437E+1,3.80065880E+1,
534.00,2.12137432E+1,3.27639923E+1,
534.300,8.85762024E+0,2.47954330E+1,
534.600,2.40174580E+1,3.18942204E+1,
534.900,2.13429756E+1,3.10259037E+1,
535.200,2.22073441E+1,2.67371159E+1,
535.500,3.12025986E+1,4.10801926E+1,
535.800,2.33514481E+1,2.33275681E+1,
536.100,2.77916470E+1,3.24235992E+1,
536.400,2.97556171E+1,2.51820965E+1,
536.700,1.98745136E+1,3.42073669E+1,
537.00,2.36971016E+1,4.16924210E+1,
537.300,2.72580433E+1,2.91007004E+1,
537.600,1.27539263E+1,3.46258163E+1,
537.900,2.64490814E+1,2.73141136E+1,
538.200,3.38781281E+1,2.64987736E+1,
538.500,2.47797375E+1,2.30009823E+1,
538.800,3.04447594E+1,3.57795372E+1,
539.100,2.87406235E+1,2.11909046E+1,
539.400,2.31512547E+1,2.03150597E+1,
539.700,1.67185402E+1,3.52282486E+1,
540.00,1.95458565E+1,2.32048264E+1,
540.300,3.07800217E+1,2.05422039E+1,
540.600,2.61658096E+1,3.36517029E+1,
540.900,2.24563370E+1,3.38356094E+1,
