0.01cr-1%K2co3
  QY = 63.89%
Labels,EmScan25,kongbai(Multi Scans),
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,29.750,28.80,
Scan Polariser,None,None,
Scan Slit,0.19999765,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.4000206,2.4000206,
Detector,Det 1,Det 1,

762.00,3.09055542E+2,-6.87590790E+1,
763.00,3.15139252E+2,-3.52416534E+1,
764.00,2.50386398E+2,0.00000000E+0,
765.00,1.46511032E+2,-7.33021927E+1,
766.00,4.09394470E+2,-7.52316132E+1,
767.00,2.66964966E+2,-7.66099777E+1,
768.00,2.34621689E+2,-7.81758118E+1,
769.00,3.98575706E+1,-7.95392227E+1,
770.00,3.68346039E+2,-8.17645645E+1,
771.00,6.23019897E+2,-8.36405792E+1,
772.00,3.83025421E+2,4.26711655E+1,
773.00,2.60768768E+2,-4.36128044E+1,
774.00,4.92566101E+2,-4.46893654E+1,
775.00,1.36088577E+2,-9.13895645E+1,
776.00,1.85160141E+2,-9.32745590E+1,
777.00,2.37883163E+2,0.00000000E+0,
778.00,3.40041443E+2,-9.75437698E+1,
779.00,5.46451294E+2,1.99272339E+2,
780.00,1.00955734E+2,0.00000000E+0,
781.00,5.18046646E+1,-1.03850197E+2,
782.00,3.17075348E+2,-5.31391258E+1,
783.00,3.25361053E+2,-5.44215431E+1,
784.00,5.00989105E+2,-5.55320778E+1,
785.00,2.82257324E+2,-1.12912857E+2,
786.00,4.64293518E+2,-5.78578300E+1,
787.00,-5.90251427E+1,-5.88553619E+1,
788.00,2.40182617E+2,-1.21151611E+2,
789.00,1.83680298E+2,-6.17329178E+1,
790.00,3.13751404E+2,-6.31564980E+1,
791.00,1.28245285E+2,-1.29069321E+2,
792.00,6.54262161E+1,0.00000000E+0,
793.00,4.69342102E+2,-6.69138184E+1,
794.00,6.15138245E+2,-1.36878220E+2,
795.00,3.48107025E+2,-1.40243240E+2,
796.00,7.85263184E+2,-1.42808792E+2,
797.00,4.34024384E+2,-7.28033295E+1,
798.00,2.95627838E+2,-1.48162766E+2,
799.00,2.27602325E+2,-1.52180252E+2,
800.00,7.73739136E+2,-7.76212463E+1,
801.00,3.94500641E+2,-1.58206146E+2,
802.00,2.41964478E+2,-8.07094498E+1,
803.00,4.91686249E+2,-1.64012436E+2,
804.00,5.01051147E+2,-1.67786011E+2,
805.00,2.55890381E+2,-1.70375290E+2,
806.00,4.35680389E+2,-8.74945984E+1,
807.00,5.32894043E+2,-8.90616760E+1,
808.00,7.25128662E+2,0.00000000E+0,
809.00,3.69415253E+2,-1.85665237E+2,
810.00,3.76088409E+2,0.00000000E+0,
811.00,1.94307999E+2,-9.72780762E+1,
812.00,9.90904388E+1,-9.99388351E+1,
813.00,0.00000000E+0,-2.04432312E+2,
814.00,2.09621201E+2,-1.05005005E+2,
815.00,1.07777390E+2,-1.07968819E+2,
816.00,0.00000000E+0,-2.21852600E+2,
817.00,3.43320831E+2,-2.27838226E+2,
818.00,2.35310471E+2,-2.35820450E+2,
819.00,3.66679840E+2,-1.21192947E+2,
820.00,7.52450806E+2,1.25932518E+2,
821.00,1.30489716E+2,-2.62248505E+2,
822.00,1.36029968E+2,-2.71514374E+2,
823.00,1.42122559E+2,0.00000000E+0,
824.00,-1.48637436E+2,-1.48395996E+2,
825.00,3.11096527E+2,-3.10402649E+2,
826.00,4.93933319E+2,-3.28672974E+2,
827.00,3.47866425E+2,-3.45787842E+2,
828.00,0.00000000E+0,-1.84289078E+2,
829.00,3.93004578E+2,-3.92452637E+2,
830.00,-2.08659470E+2,-2.09099091E+2,
831.00,2.22685379E+2,-4.49030945E+2,
832.00,-2.38996750E+2,-4.80651031E+2,
833.00,-2.57508636E+2,-5.14770874E+2,
834.00,8.32167969E+2,-5.55891296E+2,
835.00,-3.00631378E+2,-6.00240906E+2,
836.00,3.27134003E+2,-6.50900513E+2,
837.00,1.05765417E+3,-7.04525940E+2,
838.00,-3.83583679E+2,0.00000000E+0,
839.00,0.00000000E+0,-4.18515320E+2,
840.00,-4.56396332E+2,0.00000000E+0,
841.00,-4.99869415E+2,-5.00016052E+2,
842.00,5.45512024E+2,-5.47896912E+2,
843.00,-5.99016907E+2,-5.99945374E+2,
844.00,1.32076050E+3,-6.60902649E+2,
845.00,-7.27580627E+2,-1.45037732E+3,
846.00,0.00000000E+0,0.00000000E+0,
847.00,0.00000000E+0,-1.76763037E+3,
848.00,-9.71312378E+2,-1.95051111E+3,
849.00,-1.07907764E+3,-2.14871143E+3,
850.00,0.00000000E+0,-1.18385303E+3,
