Labels,F2-1500-750-EM,
1345.000,1.11091855E+4,
1346.000,1.12830176E+4,
1347.000,1.12747813E+4,
1348.000,1.16293340E+4,
1349.000,1.17893799E+4,
1350.00,1.19976631E+4,
1351.000,1.21694229E+4,
1352.000,1.23742979E+4,
1353.000,1.25559131E+4,
1354.000,1.28328047E+4,
1355.000,1.30794551E+4,
1356.000,1.28852012E+4,
1357.000,1.29565068E+4,
1358.000,1.33692988E+4,
1359.000,1.35084580E+4,
1360.00,1.34762695E+4,
1361.000,1.42397969E+4,
1362.000,1.41844170E+4,
1363.000,1.41463564E+4,
1364.000,1.40045039E+4,
1365.000,1.44817949E+4,
1366.000,1.41137109E+4,
1367.000,1.40320449E+4,
1368.000,1.51158770E+4,
1369.000,1.48616943E+4,
1370.00,1.50279668E+4,
1371.000,1.53841953E+4,
1372.000,1.54645693E+4,
1373.000,1.47802939E+4,
1374.000,1.48424473E+4,
1375.000,1.54232646E+4,
1376.000,1.58358623E+4,
1377.000,1.61169805E+4,
1378.000,1.58918906E+4,
1379.000,1.61112178E+4,
1380.00,1.72257363E+4,
1381.000,1.73457363E+4,
1382.000,1.72788359E+4,
1383.000,1.73414375E+4,
1384.000,1.75284688E+4,
1385.000,1.67430566E+4,
1386.000,1.68185234E+4,
1387.000,1.68755371E+4,
1388.000,1.72018477E+4,
1389.000,1.75496563E+4,
1390.00,1.74329980E+4,
1391.000,1.73164785E+4,
1392.000,1.82034434E+4,
1393.000,1.80914609E+4,
1394.000,1.78983848E+4,
1395.000,1.84048379E+4,
1396.000,1.89178750E+4,
1397.000,1.83673984E+4,
1398.000,1.75389219E+4,
1399.000,1.82632129E+4,
1400.00,1.94256113E+4,
1401.000,1.94021504E+4,
1402.000,1.86031348E+4,
1403.000,1.86519258E+4,
1404.000,1.91098418E+4,
1405.000,1.97705078E+4,
1406.000,1.95232598E+4,
1407.000,1.94628750E+4,
1408.000,1.99519414E+4,
1409.000,2.01210352E+4,
1410.00,1.98092754E+4,
1411.000,2.00730469E+4,
1412.000,1.98442422E+4,
1413.000,2.02270879E+4,
1414.000,2.10184277E+4,
1415.000,2.09504961E+4,
1416.000,2.01883301E+4,
1417.000,2.03898984E+4,
1418.000,2.09389941E+4,
1419.000,2.14952852E+4,
1420.00,2.11860234E+4,
1421.000,2.11638086E+4,
1422.000,2.15481035E+4,
1423.000,2.12568047E+4,
1424.000,2.17170371E+4,
1425.000,2.16591152E+4,
1426.000,2.17430020E+4,
1427.000,2.21016211E+4,
1428.000,2.17609531E+4,
1429.000,2.18437754E+4,
1430.00,2.22383301E+4,
1431.000,2.21971016E+4,
1432.000,2.24814082E+4,
1433.000,2.23170859E+4,
1434.000,2.22724707E+4,
1435.000,2.29118906E+4,
1436.000,2.25231934E+4,
1437.000,2.25710059E+4,
1438.000,2.28289277E+4,
1439.000,2.34313926E+4,
1440.00,2.32439102E+4,
1441.000,2.32171328E+4,
1442.000,2.32441133E+4,
1443.000,2.31279629E+4,
1444.000,2.30600801E+4,
1445.000,2.32014023E+4,
1446.000,2.40755566E+4,
1447.000,2.37418184E+4,
1448.000,2.33829805E+4,
1449.000,2.38268633E+4,
1450.00,2.38703789E+4,
1451.000,2.38853086E+4,
1452.000,2.41914707E+4,
1453.000,2.38536133E+4,
1454.000,2.41117559E+4,
1455.000,2.43582598E+4,
1456.000,2.41919395E+4,
1457.000,2.43372637E+4,
1458.000,2.42427500E+4,
1459.000,2.40597656E+4,
1460.00,2.43546816E+4,
1461.000,2.40301250E+4,
1462.000,2.43396816E+4,
1463.000,2.43384336E+4,
1464.000,2.45132402E+4,
1465.000,2.48224414E+4,
1466.000,2.45857227E+4,
1467.000,2.48866895E+4,
1468.000,2.47522910E+4,
1469.000,2.46466504E+4,
1470.00,2.49414531E+4,
1471.000,2.48272852E+4,
1472.000,2.47979355E+4,
1473.000,2.49547676E+4,
1474.000,2.45722363E+4,
1475.000,2.48068242E+4,
1476.000,2.48348262E+4,
1477.000,2.46713047E+4,
1478.000,2.50961133E+4,
1479.000,2.51259434E+4,
1480.00,2.50180117E+4,
1481.000,2.53986680E+4,
1482.000,2.51440488E+4,
1483.000,2.48024473E+4,
1484.000,2.46817559E+4,
1485.000,2.53925020E+4,
1486.000,2.50095781E+4,
1487.000,2.51147148E+4,
1488.000,2.46904258E+4,
1489.000,2.52482813E+4,
1490.00,2.49952754E+4,
1491.000,2.52206191E+4,
1492.000,2.51717715E+4,
1493.000,2.50005215E+4,
1494.000,2.52873848E+4,
1495.000,2.49437930E+4,
1496.000,2.49925898E+4,
1497.000,2.50892891E+4,
1498.000,2.51400273E+4,
1499.000,2.50744336E+4,
1500.00,2.50220664E+4,
1501.000,2.45160469E+4,
1502.000,2.52585059E+4,
1503.000,2.46064297E+4,
1504.000,2.46505469E+4,
1505.000,2.46905879E+4,
1506.000,2.48924063E+4,
1507.000,2.47448301E+4,
1508.000,2.47032988E+4,
1509.000,2.43853398E+4,
1510.00,2.42897148E+4,
1511.000,2.44135332E+4,
1512.000,2.43818379E+4,
1513.000,2.46050879E+4,
1514.000,2.43037090E+4,
1515.000,2.44739023E+4,
1516.000,2.46212246E+4,
1517.000,2.42356523E+4,
1518.000,2.43132559E+4,
1519.000,2.41823555E+4,
1520.00,2.41060352E+4,
1521.000,2.39356484E+4,
1522.000,2.38567383E+4,
1523.000,2.35781719E+4,
1524.000,2.37746758E+4,
1525.000,2.38337207E+4,
1526.000,2.40075156E+4,
1527.000,2.36914453E+4,
1528.000,2.36333008E+4,
1529.000,2.35076660E+4,
1530.00,2.36589180E+4,
1531.000,2.34601621E+4,
1532.000,2.32528633E+4,
1533.000,2.31887949E+4,
1534.000,2.35019961E+4,
1535.000,2.33858652E+4,
1536.000,2.32427266E+4,
1537.000,2.34582520E+4,
1538.000,2.26309336E+4,
1539.000,2.34210273E+4,
1540.00,2.27926465E+4,
1541.000,2.27785098E+4,
1542.000,2.21127070E+4,
1543.000,2.25721133E+4,
1544.000,2.26995938E+4,
1545.000,2.21774180E+4,
1546.000,2.21992090E+4,
1547.000,2.26328848E+4,
1548.000,2.24526582E+4,
1549.000,2.21935820E+4,
1550.00,2.20613086E+4,
1551.000,2.18372207E+4,
1552.000,2.23304043E+4,
1553.000,2.18347637E+4,
1554.000,2.17663145E+4,
1555.000,2.14382539E+4,
1556.000,2.15164453E+4,
1557.000,2.16544922E+4,
1558.000,2.13928594E+4,
1559.000,2.11929512E+4,
1560.00,2.13559863E+4,
1561.000,2.12688750E+4,
1562.000,2.07013086E+4,
1563.000,2.08924355E+4,
1564.000,2.05878809E+4,
1565.000,2.05314121E+4,
1566.000,2.02456680E+4,
1567.000,2.09065078E+4,
1568.000,2.03374141E+4,
1569.000,2.03786055E+4,
1570.00,2.01160723E+4,
1571.000,2.01678711E+4,
1572.000,2.01529961E+4,
1573.000,2.01291777E+4,
1574.000,2.03109805E+4,
1575.000,1.95553496E+4,
1576.000,1.98693652E+4,
1577.000,1.97438320E+4,
1578.000,1.93432734E+4,
1579.000,1.89693125E+4,
1580.00,1.94272188E+4,
1581.000,1.91012930E+4,
1582.000,1.90045605E+4,
1583.000,1.84676660E+4,
1584.000,1.86983633E+4,
1585.000,1.87541094E+4,
1586.000,1.84579043E+4,
1587.000,1.84588574E+4,
1588.000,1.84452793E+4,
1589.000,1.82520273E+4,
1590.00,1.84372324E+4,
1591.000,1.79386523E+4,
1592.000,1.80533340E+4,
1593.000,1.83363457E+4,
1594.000,1.80921836E+4,
1595.000,1.81870801E+4,
1596.000,1.79933105E+4,
1597.000,1.80282637E+4,
1598.000,1.71781641E+4,
1599.000,1.76067695E+4,
1600.00,1.73692305E+4,
1601.000,1.73362480E+4,
1602.000,1.69136191E+4,
1603.000,1.72080273E+4,
1604.000,1.71188262E+4,
1605.000,1.67565273E+4,
1606.000,1.66131250E+4,
1607.000,1.65188438E+4,
1608.000,1.68745879E+4,
1609.000,1.65512051E+4,
1610.00,1.63944766E+4,
1611.000,1.60122021E+4,
1612.000,1.63601826E+4,
1613.000,1.67278281E+4,
1614.000,1.58412451E+4,
1615.000,1.58575566E+4,
1616.000,1.56506094E+4,
1617.000,1.55202500E+4,
1618.000,1.55334785E+4,
1619.000,1.53844258E+4,
1620.00,1.56088945E+4,
1621.000,1.56064150E+4,
1622.000,1.53456270E+4,
1623.000,1.53504102E+4,
1624.000,1.52578047E+4,
1625.000,1.55084697E+4,
1626.000,1.51280801E+4,
1627.000,1.50872490E+4,
1628.000,1.50996104E+4,
1629.000,1.50435898E+4,
1630.00,1.48043643E+4,
1631.000,1.51670771E+4,
1632.000,1.50179658E+4,
1633.000,1.49716592E+4,
1634.000,1.48092383E+4,
1635.000,1.48963428E+4,
1636.000,1.44910449E+4,
1637.000,1.43883906E+4,
1638.000,1.48509434E+4,
1639.000,1.44151016E+4,
1640.00,1.49283506E+4,
1641.000,1.36883613E+4,
1642.000,1.40657930E+4,
1643.000,1.43219014E+4,
1644.000,1.47870010E+4,
1645.000,1.42959053E+4,
1646.000,1.43354131E+4,
1647.000,1.32776465E+4,
1648.000,1.46810781E+4,
1649.000,1.52261025E+4,
1650.00,1.37496270E+4,
