0.005cr-fitted
  QY = 126.54%
Labels,EmScan6,KONGBAI,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,27.70,27.450,
Scan Polariser,None,None,
Scan Slit,0.200,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.40,2.4000206,
Detector,Det 1,Det 1,

703.00,1.95086777E+2,-2.18062973E+1,
704.00,1.10424820E+2,0.00000000E+0,
705.00,7.87716217E+1,4.48326874E+1,
706.00,7.96323776E+1,-2.27819004E+1,
707.00,9.24372559E+1,-2.30570831E+1,
708.00,1.17589508E+2,0.00000000E+0,
709.00,1.90982895E+2,1.19275751E+1,
710.00,1.33104828E+2,2.41505337E+1,
711.00,1.73212112E+2,-2.47443466E+1,
712.00,2.15016800E+2,-1.25028629E+1,
713.00,1.78582520E+2,-3.82072067E+1,
714.00,1.81750854E+2,-2.58912334E+1,
715.00,1.72083923E+2,-3.97260857E+1,
716.00,1.74497421E+2,-4.04285164E+1,
717.00,9.54332809E+1,2.74057159E+1,
718.00,2.49558487E+2,1.39214964E+1,
719.00,2.12037476E+2,-4.25060196E+1,
720.00,2.59688110E+2,-1.44247227E+1,
721.00,2.06359970E+2,1.46327753E+1,
722.00,7.47885895E+1,-2.99066811E+1,
723.00,1.52967377E+2,6.10172195E+1,
724.00,2.95466248E+2,4.66936226E+1,
725.00,1.42801270E+2,-1.58222342E+1,
726.00,1.62242111E+2,1.61292130E+2,
727.00,1.80484909E+2,-3.29238548E+1,
728.00,2.01255402E+2,-3.36230621E+1,
729.00,2.39223236E+2,-3.42839203E+1,
730.00,2.79169525E+2,3.48484573E+1,
731.00,2.13874878E+2,-1.77748432E+1,
732.00,2.53889877E+2,1.82054062E+1,
733.00,7.37564392E+1,-3.69393272E+1,
734.00,3.03889679E+2,1.69021194E+2,
735.00,2.69531097E+2,3.86111794E+1,
736.00,2.74403107E+2,-3.94891396E+1,
737.00,2.40880814E+2,0.00000000E+0,
738.00,1.43660675E+2,-4.09140511E+1,
739.00,2.09398056E+2,-6.27536545E+1,
740.00,3.41023651E+2,2.13707733E+1,
741.00,1.51597672E+2,-2.18445835E+1,
742.00,2.44820023E+2,-4.45768471E+1,
743.00,2.26992325E+2,0.00000000E+0,
744.00,2.30480637E+2,-2.32006378E+1,
745.00,2.83794891E+2,-9.45743027E+1,
746.00,2.65783630E+2,-4.83205223E+1,
747.00,9.83960876E+1,-7.40673828E+1,
748.00,5.26536377E+2,-1.00722038E+2,
749.00,4.88605072E+2,-7.70632401E+1,
750.00,3.41229889E+2,-7.91046371E+1,
751.00,1.87889099E+2,-8.11029968E+1,
752.00,1.38190414E+2,-2.75061893E+1,
753.00,2.25365967E+2,-8.43164215E+1,
754.00,3.15698242E+2,0.00000000E+0,
755.00,1.77091858E+2,0.00000000E+0,
756.00,2.69113068E+2,-3.00184364E+1,
757.00,3.07189484E+2,9.20810852E+1,
758.00,3.12961334E+2,-9.43007050E+1,
