0.01CR-FITTED

Labels,Decay7 on Em1,Decay7 on Em1F2,Decay7 on Em1F2R,
8.46E05,1.94000000E+2,1.91281860E+2,1.95151046E-1,
8.47E05,2.11000000E+2,1.91252670E+2,1.35946226E+0,
8.48E05,1.98000000E+2,1.91223709E+2,4.81570035E-1,
8.49E05,1.69000000E+2,1.91195007E+2,-1.70730829E+0,
8.5E05,1.88000000E+2,1.91166534E+2,-2.30943248E-1,
8.51E05,2.06000000E+2,1.91138306E+2,1.03546333E+0,
8.52E05,1.86000000E+2,1.91110321E+2,-3.74706924E-1,
8.53E05,1.85000000E+2,1.91082550E+2,-4.47197974E-1,
8.54E05,1.80000000E+2,1.91055023E+2,-8.23992789E-1,
8.55E05,1.81000000E+2,1.91027725E+2,-7.45354950E-1,
8.56E05,2.06000000E+2,1.91000656E+2,1.04505384E+0,
8.57E05,2.12000000E+2,1.90973816E+2,1.44408429E+0,
8.58E05,1.82000000E+2,1.90947205E+2,-6.63210928E-1,
8.59E05,2.08000000E+2,1.90920807E+2,1.18422902E+0,
8.6E05,1.88000000E+2,1.90894623E+2,-2.11112067E-1,
8.61E05,2.18000000E+2,1.90868668E+2,1.83756566E+0,
8.62E05,1.97000000E+2,1.90842926E+2,4.38673347E-1,
8.63E05,2.13000000E+2,1.90817413E+2,1.51992583E+0,
8.64E05,2.13000000E+2,1.90792099E+2,1.52166033E+0,
8.65E05,1.78000000E+2,1.90766998E+2,-9.56927001E-1,
8.66E05,1.77000000E+2,1.90742111E+2,-1.03292036E+0,
8.67E05,1.85000000E+2,1.90717422E+2,-4.20353264E-1,
8.68E05,2.31000000E+2,1.90692947E+2,2.65200925E+0,
8.69E05,1.98000000E+2,1.90668671E+2,5.21014869E-1,
8.7E05,1.87000000E+2,1.90644608E+2,-2.66520113E-1,
8.71E05,1.89000000E+2,1.90620743E+2,-1.17891692E-1,
8.72E05,1.93000000E+2,1.90597076E+2,1.72966227E-1,
8.73E05,1.93000000E+2,1.90573608E+2,1.74655482E-1,
8.74E05,2.03000000E+2,1.90550323E+2,8.73795986E-1,
8.75E05,1.73000000E+2,1.90527252E+2,-1.33257234E+0,
8.76E05,1.77000000E+2,1.90504364E+2,-1.01505017E+0,
8.77E05,1.86000000E+2,1.90481659E+2,-3.28611165E-1,
8.78E05,2.02000000E+2,1.90459152E+2,8.12011182E-1,
8.79E05,1.97000000E+2,1.90436844E+2,4.67605501E-1,
8.8E05,1.85000000E+2,1.90414703E+2,-3.98096919E-1,
8.81E05,1.95000000E+2,1.90392761E+2,3.29931229E-1,
8.82E05,1.87000000E+2,1.90370987E+2,-2.46510983E-1,
8.83E05,1.81000000E+2,1.90349411E+2,-6.94936275E-1,
8.84E05,1.86000000E+2,1.90328003E+2,-3.17344576E-1,
8.85E05,1.76000000E+2,1.90306778E+2,-1.07841396E+0,
8.86E05,1.73000000E+2,1.90285736E+2,-1.31421018E+0,
8.87E05,1.72000000E+2,1.90264862E+2,-1.39268267E+0,
8.88E05,2.19000000E+2,1.90244171E+2,1.94313884E+0,
8.89E05,1.93000000E+2,1.90223648E+2,1.99846178E-1,
8.9E05,1.98000000E+2,1.90203293E+2,5.54087877E-1,
8.91E05,1.84000000E+2,1.90183105E+2,-4.55824584E-1,
8.92E05,1.82000000E+2,1.90163101E+2,-6.05089307E-1,
8.93E05,1.97000000E+2,1.90143250E+2,4.88523245E-1,
8.94E05,2.06000000E+2,1.90123566E+2,1.10616362E+0,
8.95E05,2.04000000E+2,1.90104050E+2,9.72911119E-1,
8.96E05,2.06000000E+2,1.90084702E+2,1.10887134E+0,
8.97E05,1.82000000E+2,1.90065506E+2,-5.97855091E-1,
8.98E05,1.93000000E+2,1.90046478E+2,2.12599143E-1,
8.99E05,1.90000000E+2,1.90027603E+2,-2.00254307E-3,
9E05,1.84000000E+2,1.90008881E+2,-4.42980558E-1,
9.01E05,1.99000000E+2,1.89990326E+2,6.38678849E-1,
9.02E05,2.05000000E+2,1.89971924E+2,1.04960632E+0,
9.03E05,1.90000000E+2,1.89953674E+2,3.36081837E-3,
9.04E05,1.96000000E+2,1.89935577E+2,4.33173031E-1,
9.05E05,1.66000000E+2,1.89917618E+2,-1.85636711E+0,
9.06E05,2.13000000E+2,1.89899826E+2,1.58279788E+0,
9.07E05,1.78000000E+2,1.89882172E+2,-8.90606403E-1,
9.08E05,1.94000000E+2,1.89864670E+2,2.96899408E-1,
9.09E05,1.86000000E+2,1.89847321E+2,-2.82099217E-1,
9.1E05,2.11000000E+2,1.89830109E+2,1.45739543E+0,
9.11E05,1.77000000E+2,1.89813034E+2,-9.63086605E-1,
9.12E05,1.70000000E+2,1.89796112E+2,-1.51829255E+0,
9.13E05,1.89000000E+2,1.89779327E+2,-5.66877238E-2,
9.14E05,1.95000000E+2,1.89762680E+2,3.75052273E-1,
9.15E05,1.89000000E+2,1.89746185E+2,-5.42769916E-2,
9.16E05,1.68000000E+2,1.89729813E+2,-1.67649150E+0,
9.17E05,2.15000000E+2,1.89713577E+2,1.72451973E+0,
9.18E05,1.92000000E+2,1.89697479E+2,1.66170120E-1,
9.19E05,1.92000000E+2,1.89681519E+2,1.67321995E-1,
9.2E05,1.83000000E+2,1.89665695E+2,-4.92742360E-1,
9.21E05,1.78000000E+2,1.89649994E+2,-8.73203993E-1,
9.22E05,2.02000000E+2,1.89634430E+2,8.70038450E-1,
9.23E05,2.00000000E+2,1.89619003E+2,7.34047294E-1,
9.24E05,1.93000000E+2,1.89603699E+2,2.44471118E-1,
9.25E05,1.86000000E+2,1.89588516E+2,-2.63122767E-1,
9.26E05,1.77000000E+2,1.89573456E+2,-9.45078790E-1,
9.27E05,1.59000000E+2,1.89558533E+2,-2.42344928E+0,
9.28E05,1.73000000E+2,1.89543732E+2,-1.25779665E+0,
9.29E05,1.96000000E+2,1.89529053E+2,4.62210506E-1,
9.3E05,1.93000000E+2,1.89514496E+2,2.50892073E-1,
9.31E05,1.81000000E+2,1.89500061E+2,-6.31804585E-1,
9.32E05,2.16000000E+2,1.89485748E+2,1.80406630E+0,
9.33E05,1.92000000E+2,1.89471558E+2,1.82474613E-1,
9.34E05,2.13000000E+2,1.89457474E+2,1.61310732E+0,
9.35E05,2.09000000E+2,1.89443512E+2,1.35275054E+0,
9.36E05,2.16000000E+2,1.89429672E+2,1.80788183E+0,
9.37E05,1.92000000E+2,1.89415939E+2,1.86488524E-1,
9.38E05,1.97000000E+2,1.89402328E+2,5.41311681E-1,
9.39E05,1.73000000E+2,1.89388824E+2,-1.24601924E+0,
9.4E05,1.78000000E+2,1.89375443E+2,-8.52625489E-1,
9.41E05,1.89000000E+2,1.89362167E+2,-2.63437983E-2,
9.42E05,1.88000000E+2,1.89348999E+2,-9.83858630E-2,
9.43E05,1.98000000E+2,1.89335953E+2,6.15727007E-1,
9.44E05,2.07000000E+2,1.89322998E+2,1.22863650E+0,
9.45E05,1.78000000E+2,1.89310165E+2,-8.47732723E-1,
9.46E05,2.04000000E+2,1.89297440E+2,1.02938509E+0,
9.47E05,1.98000000E+2,1.89284805E+2,6.19361937E-1,
9.48E05,2.05000000E+2,1.89272293E+2,1.09847069E+0,
9.49E05,2.02000000E+2,1.89259872E+2,8.96392226E-1,
9.5E05,1.83000000E+2,1.89247559E+2,-4.61832821E-1,
9.51E05,1.95000000E+2,1.89235352E+2,4.12815064E-1,
9.52E05,1.88000000E+2,1.89223251E+2,-8.92147720E-2,
9.53E05,1.88000000E+2,1.89211243E+2,-8.83389488E-2,
9.54E05,1.76000000E+2,1.89199326E+2,-9.94936585E-1,
9.55E05,1.77000000E+2,1.89187531E+2,-9.16070879E-1,
9.56E05,1.98000000E+2,1.89175812E+2,6.27107739E-1,
9.57E05,1.82000000E+2,1.89164200E+2,-5.31045854E-1,
9.58E05,1.95000000E+2,1.89152695E+2,4.18734223E-1,
9.59E05,1.76000000E+2,1.89141266E+2,-9.90560174E-1,
9.6E05,1.84000000E+2,1.89129944E+2,-3.78184468E-1,
9.61E05,1.83000000E+2,1.89118729E+2,-4.52309430E-1,
9.62E05,1.72000000E+2,1.89107590E+2,-1.30444145E+0,
9.63E05,1.89000000E+2,1.89096542E+2,-7.02242320E-3,
9.64E05,1.99000000E+2,1.89085587E+2,7.02814102E-1,
9.65E05,1.94000000E+2,1.89074738E+2,3.53613228E-1,
9.66E05,2.08000000E+2,1.89063965E+2,1.31297779E+0,
9.67E05,1.72000000E+2,1.89053284E+2,-1.30030072E+0,
9.68E05,1.86000000E+2,1.89042694E+2,-2.23101154E-1,
9.69E05,1.92000000E+2,1.89032196E+2,2.14182809E-1,
9.7E05,1.95000000E+2,1.89021790E+2,4.28108543E-1,
9.71E05,1.98000000E+2,1.89011459E+2,6.38787746E-1,
9.72E05,1.96000000E+2,1.89001221E+2,4.99912798E-1,
9.73E05,1.86000000E+2,1.88991058E+2,-2.19315037E-1,
9.74E05,1.81000000E+2,1.88980988E+2,-5.93222141E-1,
9.75E05,1.91000000E+2,1.88971008E+2,1.46812692E-1,
9.76E05,1.88000000E+2,1.88961090E+2,-7.00946972E-2,
9.77E05,2.03000000E+2,1.88951279E+2,9.86026943E-1,
9.78E05,1.98000000E+2,1.88941544E+2,6.43756449E-1,
9.79E05,2.01000000E+2,1.88931885E+2,8.51219237E-1,
9.8E05,2.01000000E+2,1.88922302E+2,8.51895094E-1,
9.81E05,2.01000000E+2,1.88912796E+2,8.52565646E-1,
9.82E05,1.83000000E+2,1.88903381E+2,-4.36390489E-1,
9.83E05,1.91000000E+2,1.88894043E+2,1.52381703E-1,
9.84E05,1.82000000E+2,1.88884781E+2,-5.10333896E-1,
9.85E05,1.81000000E+2,1.88875595E+2,-5.85388362E-1,
9.86E05,1.94000000E+2,1.88866486E+2,3.68564844E-1,
9.87E05,2.05000000E+2,1.88857452E+2,1.12744439E+0,
9.88E05,1.77000000E+2,1.88848495E+2,-8.90587449E-1,
9.89E05,1.96000000E+2,1.88839615E+2,5.11456072E-1,
9.9E05,1.71000000E+2,1.88830811E+2,-1.36355615E+0,
9.91E05,2.10000000E+2,1.88822067E+2,1.46141624E+0,
9.92E05,2.03000000E+2,1.88813400E+2,9.95704114E-1,
9.93E05,1.72000000E+2,1.88804810E+2,-1.28135467E+0,
9.94E05,1.95000000E+2,1.88796295E+2,4.44256544E-1,
9.95E05,1.85000000E+2,1.88787857E+2,-2.78488785E-1,
9.96E05,1.67000000E+2,1.88779480E+2,-1.68534684E+0,
9.97E05,1.90000000E+2,1.88771164E+2,8.91491398E-2,
9.98E05,1.93000000E+2,1.88762924E+2,3.04991394E-1,
9.99E05,1.94000000E+2,1.88754761E+2,3.76586229E-1,
1E06,1.97000000E+2,1.88746658E+2,5.88026226E-1,
1.001E006,1.89000000E+2,1.88738617E+2,1.90128200E-2,
1.002E006,1.74000000E+2,1.88730652E+2,-1.11672783E+0,
1.003E006,2.01000000E+2,1.88722748E+2,8.65970612E-1,
1.004E006,1.96000000E+2,1.88714920E+2,5.20362854E-1,
1.005E006,1.83000000E+2,1.88707153E+2,-4.21884894E-1,
1.006E006,1.81000000E+2,1.88699448E+2,-5.72295427E-1,
1.007E006,1.73000000E+2,1.88691803E+2,-1.19302571E+0,
1.008E006,1.95000000E+2,1.88684219E+2,4.52282459E-1,
1.009E006,2.00000000E+2,1.88676712E+2,8.00677359E-1,
1.01E06,1.90000000E+2,1.88669266E+2,9.65416133E-2,
1.011E006,1.96000000E+2,1.88661865E+2,5.24152458E-1,
1.012E006,1.96000000E+2,1.88654541E+2,5.24675608E-1,
1.013E006,1.95000000E+2,1.88647278E+2,4.54927891E-1,
1.014E006,1.88000000E+2,1.88640076E+2,-4.66823168E-2,
1.015E006,1.95000000E+2,1.88632919E+2,4.55956131E-1,
1.016E006,1.94000000E+2,1.88625839E+2,3.85842264E-1,
1.017E006,1.97000000E+2,1.88618805E+2,5.97135425E-1,
1.018E006,1.66000000E+2,1.88611832E+2,-1.75501847E+0,
1.019E006,1.82000000E+2,1.88604935E+2,-4.89590347E-1,
1.02E06,2.24000000E+2,1.88598068E+2,2.36539102E+0,
1.021E006,1.82000000E+2,1.88591278E+2,-4.88578051E-1,
1.022E006,1.76000000E+2,1.88584534E+2,-9.48594928E-1,
1.023E006,1.95000000E+2,1.88577850E+2,4.59899694E-1,
1.024E006,1.75000000E+2,1.88571228E+2,-1.02588844E+0,
1.025E006,1.78000000E+2,1.88564651E+2,-7.91854084E-1,
1.026E006,1.95000000E+2,1.88558136E+2,4.61311460E-1,
1.027E006,1.71000000E+2,1.88551666E+2,-1.34220946E+0,
1.028E006,1.81000000E+2,1.88545258E+2,-5.60834587E-1,
1.029E006,1.99000000E+2,1.88538910E+2,7.41567016E-1,
1.03E06,1.72000000E+2,1.88532608E+2,-1.26059949E+0,
1.031E006,1.87000000E+2,1.88526352E+2,-1.11617908E-1,
1.032E006,1.89000000E+2,1.88520157E+2,3.49034518E-2,
1.033E006,1.77000000E+2,1.88514008E+2,-8.65445793E-1,
1.034E006,1.94000000E+2,1.88507904E+2,3.94309491E-1,
1.035E006,2.10000000E+2,1.88501862E+2,1.48351252E+0,
1.036E006,2.12000000E+2,1.88495865E+2,1.61427069E+0,
1.037E006,2.08000000E+2,1.88489929E+2,1.35277998E+0,
1.038E006,1.95000000E+2,1.88484024E+2,4.66618747E-1,
1.039E006,1.93000000E+2,1.88478180E+2,3.25487733E-1,
1.04E06,1.98000000E+2,1.88472382E+2,6.77098334E-1,
1.041E006,1.79000000E+2,1.88466629E+2,-7.07569063E-1,
1.042E006,2.16000000E+2,1.88460938E+2,1.87379587E+0,
1.043E006,1.65000000E+2,1.88455276E+2,-1.82599080E+0,
1.044E006,1.82000000E+2,1.88449677E+2,-4.78081822E-1,
1.045E006,1.69000000E+2,1.88444107E+2,-1.49570060E+0,
1.046E006,2.07000000E+2,1.88438599E+2,1.29010653E+0,
1.047E006,2.01000000E+2,1.88433136E+2,8.86398256E-1,
1.048E006,2.06000000E+2,1.88427704E+2,1.22431993E+0,
1.049E006,1.97000000E+2,1.88422333E+2,6.11133456E-1,
1.05E06,2.01000000E+2,1.88417007E+2,8.87535870E-1,
1.051E006,1.99000000E+2,1.88411713E+2,7.50583768E-1,
1.052E006,1.94000000E+2,1.88406464E+2,4.01592493E-1,
1.053E006,1.80000000E+2,1.88401276E+2,-6.26194119E-1,
1.054E006,2.09000000E+2,1.88396118E+2,1.42520022E+0,
1.055E006,1.80000000E+2,1.88390991E+2,-6.25427544E-1,
1.056E006,1.81000000E+2,1.88385925E+2,-5.48991501E-1,
1.057E006,1.90000000E+2,1.88380890E+2,1.17462598E-1,
1.058E006,1.98000000E+2,1.88375916E+2,6.83953881E-1,
1.059E006,1.92000000E+2,1.88370956E+2,2.61903673E-1,
1.06E06,1.84000000E+2,1.88366058E+2,-3.21870089E-1,
1.061E006,2.05000000E+2,1.88361191E+2,1.16210485E+0,
1.062E006,1.65000000E+2,1.88356369E+2,-1.81829083E+0,
1.063E006,1.88000000E+2,1.88351593E+2,-2.56425552E-2,
1.064E006,1.90000000E+2,1.88346848E+2,1.19932286E-1,
1.065E006,1.90000000E+2,1.88342148E+2,1.20273240E-1,
1.066E006,2.02000000E+2,1.88337479E+2,9.61291611E-1,
1.067E006,1.84000000E+2,1.88332855E+2,-3.19422334E-1,
1.068E006,1.91000000E+2,1.88328262E+2,1.93320155E-1,
1.069E006,1.76000000E+2,1.88323715E+2,-9.28934991E-1,
1.07E06,1.73000000E+2,1.88319199E+2,-1.16469705E+0,
1.071E006,1.86000000E+2,1.88314728E+2,-1.69724077E-1,
1.072E006,2.08000000E+2,1.88310303E+2,1.36523485E+0,
1.073E006,2.04000000E+2,1.88305893E+2,1.09880733E+0,
1.074E006,1.77000000E+2,1.88301529E+2,-8.49474907E-1,
1.075E006,1.83000000E+2,1.88297211E+2,-3.91581088E-1,
1.076E006,1.84000000E+2,1.88292923E+2,-3.16478491E-1,
1.077E006,1.90000000E+2,1.88288666E+2,1.24153234E-1,
1.078E006,2.01000000E+2,1.88284439E+2,8.96886528E-1,
1.079E006,2.07000000E+2,1.88280258E+2,1.30111194E+0,
1.08E06,1.80000000E+2,1.88276108E+2,-6.16864681E-1,
1.081E006,1.62000000E+2,1.88272003E+2,-2.06412363E+0,
1.082E006,1.95000000E+2,1.88267914E+2,4.82094705E-1,
1.083E006,1.92000000E+2,1.88263870E+2,2.69631952E-1,
1.084E006,1.90000000E+2,1.88259857E+2,1.26243234E-1,
1.085E006,1.93000000E+2,1.88255875E+2,3.41489613E-1,
1.086E006,1.87000000E+2,1.88251938E+2,-9.15507674E-2,
1.087E006,1.75000000E+2,1.88248016E+2,-1.00145590E+0,
1.088E006,2.10000000E+2,1.88244141E+2,1.50129700E+0,
1.089E006,1.91000000E+2,1.88240295E+2,1.99685216E-1,
1.09E06,2.04000000E+2,1.88236481E+2,1.10366714E+0,
1.091E006,2.07000000E+2,1.88232697E+2,1.30441773E+0,
1.092E006,1.63000000E+2,1.88228943E+2,-1.97608328E+0,
1.093E006,1.88000000E+2,1.88225220E+2,-1.64258368E-2,
1.094E006,1.79000000E+2,1.88221527E+2,-6.89249277E-1,
1.095E006,2.13000000E+2,1.88217865E+2,1.69804394E+0,
1.096E006,1.70000000E+2,1.88214233E+2,-1.39696789E+0,
1.097E006,2.23000000E+2,1.88210632E+2,2.32966852E+0,
1.098E006,1.81000000E+2,1.88207062E+2,-5.35696685E-1,
1.099E006,1.78000000E+2,1.88203522E+2,-7.64786303E-1,
1.1E06,1.84000000E+2,1.88200012E+2,-3.09629023E-1,
1.101E006,2.08000000E+2,1.88196533E+2,1.37312341E+0,
1.102E006,1.99000000E+2,1.88193085E+2,7.66081929E-1,
1.103E006,1.86000000E+2,1.88189667E+2,-1.60554156E-1,
1.104E006,2.10000000E+2,1.88186264E+2,1.50529087E+0,
1.105E006,1.93000000E+2,1.88182907E+2,3.46741915E-1,
1.106E006,1.94000000E+2,1.88179565E+2,4.17882830E-1,
1.107E006,1.84000000E+2,1.88176254E+2,-3.07877541E-1,
1.108E006,1.90000000E+2,1.88172974E+2,1.32546425E-1,
1.109E006,1.78000000E+2,1.88169708E+2,-7.62251854E-1,
1.11E06,1.84000000E+2,1.88166489E+2,-3.07157636E-1,
1.111E006,1.74000000E+2,1.88163284E+2,-1.07371581E+0,
1.112E006,1.96000000E+2,1.88160110E+2,5.59992075E-1,
1.113E006,2.07000000E+2,1.88156952E+2,1.30968237E+0,
1.114E006,1.83000000E+2,1.88153839E+2,-3.80982757E-1,
1.115E006,2.03000000E+2,1.88150742E+2,1.04221356E+0,
1.116E006,2.09000000E+2,1.88147675E+2,1.44238544E+0,
1.117E006,1.92000000E+2,1.88144623E+2,2.78237879E-1,
1.118E006,1.96000000E+2,1.88141602E+2,5.61314166E-1,
1.119E006,1.91000000E+2,1.88138611E+2,2.07042858E-1,
1.12E06,1.77000000E+2,1.88135635E+2,-8.37005615E-1,
1.121E006,1.95000000E+2,1.88132690E+2,4.91778255E-1,
1.122E006,1.79000000E+2,1.88129776E+2,-6.82391465E-1,
1.123E006,1.82000000E+2,1.88126877E+2,-4.54154342E-1,
1.124E006,1.95000000E+2,1.88124008E+2,4.92400020E-1,
1.125E006,1.76000000E+2,1.88121155E+2,-9.13666427E-1,
1.126E006,1.99000000E+2,1.88118332E+2,7.71381021E-1,
1.127E006,1.59000000E+2,1.88115540E+2,-2.30901241E+0,
1.128E006,1.93000000E+2,1.88112762E+2,3.51791054E-1,
1.129E006,1.87000000E+2,1.88110001E+2,-8.11712816E-2,
1.13E06,1.65000000E+2,1.88107269E+2,-1.79889846E+0,
1.131E006,2.22000000E+2,1.88104568E+2,2.27491236E+0,
1.132E006,1.86000000E+2,1.88101883E+2,-1.54117540E-1,
1.133E006,1.97000000E+2,1.88099213E+2,6.34154856E-1,
1.134E006,1.68000000E+2,1.88096573E+2,-1.55048430E+0,
1.135E006,1.84000000E+2,1.88093948E+2,-3.01809877E-1,
1.136E006,1.72000000E+2,1.88091354E+2,-1.22695422E+0,
1.137E006,2.00000000E+2,1.88088776E+2,8.42250764E-1,
1.138E006,1.81000000E+2,1.88086227E+2,-5.26715159E-1,
1.139E006,1.90000000E+2,1.88083694E+2,1.39023423E-1,
1.14E06,1.63000000E+2,1.88081177E+2,-1.96450937E+0,
1.141E006,1.94000000E+2,1.88078690E+2,4.25125301E-1,
1.142E006,1.94000000E+2,1.88076218E+2,4.25302774E-1,
1.143E006,1.77000000E+2,1.88073776E+2,-8.32355976E-1,
1.144E006,2.08000000E+2,1.88071335E+2,1.38180435E+0,
1.145E006,1.65000000E+2,1.88068924E+2,-1.79591322E+0,
1.146E006,1.76000000E+2,1.88066544E+2,-9.09549952E-1,
1.147E006,1.72000000E+2,1.88064178E+2,-1.22488213E+0,
1.148E006,1.66000000E+2,1.88061829E+2,-1.71232998E+0,
1.149E006,2.03000000E+2,1.88059494E+2,1.04861796E+0,
1.15E06,1.90000000E+2,1.88057175E+2,1.40947372E-1,
1.151E006,1.96000000E+2,1.88054886E+2,5.67508161E-1,
1.152E006,1.64000000E+2,1.88052612E+2,-1.87819350E+0,
1.153E006,2.08000000E+2,1.88050369E+2,1.38325799E+0,
1.154E006,1.57000000E+2,1.88048126E+2,-2.47791028E+0,
1.155E006,1.66000000E+2,1.88045914E+2,-1.71109474E+0,
1.156E006,1.64000000E+2,1.88043716E+2,-1.87749875E+0,
1.157E006,1.99000000E+2,1.88041534E+2,7.76825011E-1,
1.158E006,1.77000000E+2,1.88039383E+2,-8.29770863E-1,
1.159E006,1.88000000E+2,1.88037231E+2,-2.71538226E-3,
1.16E06,2.08000000E+2,1.88035110E+2,1.38431609E+0,
1.161E006,2.05000000E+2,1.88033005E+2,1.18502641E+0,
1.162E006,1.94000000E+2,1.88030914E+2,4.28555369E-1,
1.163E006,1.71000000E+2,1.88028839E+2,-1.30222785E+0,
1.164E006,1.86000000E+2,1.88026779E+2,-1.48610666E-1,
1.165E006,1.62000000E+2,1.88024750E+2,-2.04469752E+0,
1.166E006,2.01000000E+2,1.88022720E+2,9.15346742E-1,
1.167E006,1.75000000E+2,1.88020721E+2,-9.84274030E-1,
1.168E006,1.76000000E+2,1.88018723E+2,-9.05945301E-1,
1.169E006,2.02000000E+2,1.88016754E+2,9.83857751E-1,
1.17E06,1.93000000E+2,1.88014801E+2,3.58842462E-1,
1.171E006,1.81000000E+2,1.88012863E+2,-5.21262050E-1,
1.172E006,1.74000000E+2,1.88010941E+2,-1.06216669E+0,
1.173E006,1.93000000E+2,1.88009033E+2,3.59257638E-1,
1.174E006,1.86000000E+2,1.88007141E+2,-1.47170722E-1,
1.175E006,1.76000000E+2,1.88005264E+2,-9.04930830E-1,
1.176E006,1.90000000E+2,1.88003418E+2,1.44847289E-1,
1.177E006,2.02000000E+2,1.88001572E+2,9.84925985E-1,
1.178E006,1.95000000E+2,1.87999741E+2,5.01299024E-1,
1.179E006,1.93000000E+2,1.87997925E+2,3.60057235E-1,
1.18E06,1.76000000E+2,1.87996124E+2,-9.04241920E-1,
1.181E006,2.18000000E+2,1.87994339E+2,2.03223968E+0,
1.182E006,2.12000000E+2,1.87992584E+2,1.64883614E+0,
1.183E006,2.22000000E+2,1.87990829E+2,2.28254604E+0,
1.184E006,1.99000000E+2,1.87989090E+2,7.80542731E-1,
1.185E006,1.89000000E+2,1.87987366E+2,7.36583024E-2,
1.186E006,1.85000000E+2,1.87985657E+2,-2.19509855E-1,
1.187E006,1.91000000E+2,1.87983948E+2,2.18233883E-1,
1.188E006,1.93000000E+2,1.87982269E+2,3.61184150E-1,
1.189E006,1.82000000E+2,1.87980606E+2,-4.43312019E-1,
1.19E06,1.95000000E+2,1.87978958E+2,5.02787232E-1,
1.191E006,1.75000000E+2,1.87977310E+2,-9.80992436E-1,
1.192E006,1.85000000E+2,1.87975677E+2,-2.18776166E-1,
1.193E006,1.95000000E+2,1.87974075E+2,5.03136933E-1,
1.194E006,1.79000000E+2,1.87972473E+2,-6.70634091E-1,
1.195E006,1.66000000E+2,1.87970886E+2,-1.70527148E+0,
1.196E006,2.00000000E+2,1.87969315E+2,8.50697935E-1,
1.197E006,2.14000000E+2,1.87967758E+2,1.77952743E+0,
1.198E006,1.86000000E+2,1.87966202E+2,-1.44168913E-1,
1.199E006,2.06000000E+2,1.87964676E+2,1.25658059E+0,
1.2E06,1.81000000E+2,1.87963150E+2,-5.17566860E-1,
1.201E006,1.76000000E+2,1.87961639E+2,-9.01642501E-1,
1.202E006,2.07000000E+2,1.87960144E+2,1.32336152E+0,
1.203E006,2.09000000E+2,1.87958664E+2,1.45545959E+0,
1.204E006,1.68000000E+2,1.87957199E+2,-1.53973138E+0,
1.205E006,1.81000000E+2,1.87955734E+2,-5.17015636E-1,
1.206E006,1.95000000E+2,1.87954285E+2,5.04554152E-1,
1.207E006,1.96000000E+2,1.87952850E+2,5.74796379E-1,
1.208E006,1.77000000E+2,1.87951431E+2,-8.23159993E-1,
1.209E006,2.00000000E+2,1.87950012E+2,8.52062821E-1,
1.21E06,2.07000000E+2,1.87948624E+2,1.32416213E+0,
1.211E006,2.14000000E+2,1.87947235E+2,1.78093028E+0,
1.212E006,2.07000000E+2,1.87945862E+2,1.32435417E+0,
1.213E006,1.83000000E+2,1.87944489E+2,-3.65507096E-1,
1.214E006,1.70000000E+2,1.87943146E+2,-1.37617648E+0,
1.215E006,1.72000000E+2,1.87941803E+2,-1.21555114E+0,
1.216E006,1.78000000E+2,1.87940460E+2,-7.45068967E-1,
1.217E006,1.80000000E+2,1.87939148E+2,-5.91749132E-1,
1.218E006,1.80000000E+2,1.87937836E+2,-5.91651320E-1,
1.219E006,1.90000000E+2,1.87936539E+2,1.49699226E-1,
1.22E06,2.10000000E+2,1.87935257E+2,1.52261198E+0,
1.221E006,2.20000000E+2,1.87933975E+2,2.16189098E+0,
1.222E006,2.20000000E+2,1.87932709E+2,2.16197634E+0,
1.223E006,1.92000000E+2,1.87931458E+2,2.93621778E-1,
1.224E006,1.81000000E+2,1.87930206E+2,-5.15118182E-1,
1.225E006,1.97000000E+2,1.87928970E+2,6.46284103E-1,
1.226E006,2.09000000E+2,1.87927750E+2,1.45759797E+0,
1.227E006,1.88000000E+2,1.87926544E+2,5.35731530E-3,
1.228E006,1.82000000E+2,1.87925339E+2,-4.39215332E-1,
1.229E006,2.08000000E+2,1.87924149E+2,1.39200985E+0,
1.23E06,1.83000000E+2,1.87922958E+2,-3.63915563E-1,
1.231E006,1.77000000E+2,1.87921783E+2,-8.20931494E-1,
1.232E006,2.07000000E+2,1.87920624E+2,1.32610834E+0,
1.233E006,1.76000000E+2,1.87919464E+2,-8.98463428E-1,
1.234E006,1.90000000E+2,1.87918320E+2,1.51020959E-1,
1.235E006,1.99000000E+2,1.87917191E+2,7.85639524E-1,
1.236E006,1.95000000E+2,1.87916061E+2,5.07291377E-1,
1.237E006,1.85000000E+2,1.87914948E+2,-2.14311212E-1,
1.238E006,1.84000000E+2,1.87913834E+2,-2.88531631E-1,
1.239E006,1.87000000E+2,1.87912735E+2,-6.67457953E-2,
1.24E06,1.56000000E+2,1.87911652E+2,-2.55497694E+0,
1.241E006,1.85000000E+2,1.87910568E+2,-2.13989228E-1,
1.242E006,1.90000000E+2,1.87909500E+2,1.51660800E-1,
1.243E006,1.64000000E+2,1.87908432E+2,-1.86693490E+0,
1.244E006,1.91000000E+2,1.87907379E+2,2.23774195E-1,
1.245E006,1.97000000E+2,1.87906342E+2,6.47896349E-1,
1.246E006,1.95000000E+2,1.87905304E+2,5.08061767E-1,
1.247E006,1.90000000E+2,1.87904282E+2,1.52039394E-1,
1.248E006,1.85000000E+2,1.87903259E+2,-2.13451877E-1,
1.249E006,1.75000000E+2,1.87902252E+2,-9.75318611E-1,
