0.03CR-FITTED

Labels,Decay9 on Em1,Decay9 on Em1F2,Decay9 on Em1F2R,
4.43E05,1.75000000E+2,1.61044525E+2,1.05493474E+0,
4.44E05,1.65000000E+2,1.60730942E+2,3.32345724E-1,
4.45E05,1.58000000E+2,1.60422119E+2,-1.92693457E-1,
4.46E05,1.66000000E+2,1.60117966E+2,4.56534386E-1,
4.47E05,1.61000000E+2,1.59818420E+2,9.31215212E-2,
4.48E05,1.46000000E+2,1.59523407E+2,-1.11920512E+0,
4.49E05,1.86000000E+2,1.59232864E+2,1.96266162E+0,
4.5E05,1.60000000E+2,1.58946701E+2,8.32705945E-2,
4.51E05,1.42000000E+2,1.58664856E+2,-1.39848363E+0,
4.52E05,1.56000000E+2,1.58387253E+2,-1.91133186E-1,
4.53E05,1.23000000E+2,1.58113846E+2,-3.16610885E+0,
4.54E05,1.84000000E+2,1.57844543E+2,1.92820585E+0,
4.55E05,1.72000000E+2,1.57579300E+2,1.09956813E+0,
4.56E05,1.51000000E+2,1.57318039E+2,-5.14154732E-1,
4.57E05,1.37000000E+2,1.57060699E+2,-1.71390116E+0,
4.58E05,1.65000000E+2,1.56807220E+2,6.37807012E-1,
4.59E05,1.37000000E+2,1.56557556E+2,-1.67091477E+0,
4.6E05,1.61000000E+2,1.56311615E+2,3.69496495E-1,
4.61E05,1.78000000E+2,1.56069366E+2,1.64377046E+0,
4.62E05,1.55000000E+2,1.55830750E+2,-6.67274073E-2,
4.63E05,1.41000000E+2,1.55595688E+2,-1.22917867E+0,
4.64E05,1.70000000E+2,1.55364136E+2,1.12251961E+0,
4.65E05,1.62000000E+2,1.55136047E+2,5.39283037E-1,
4.66E05,1.37000000E+2,1.54911362E+2,-1.53027093E+0,
4.67E05,1.46000000E+2,1.54690018E+2,-7.19190955E-1,
4.68E05,1.56000000E+2,1.54471985E+2,1.22339122E-1,
4.69E05,1.53000000E+2,1.54257187E+2,-1.01637535E-1,
4.7E05,1.56000000E+2,1.54045593E+2,1.56477779E-1,
4.71E05,1.66000000E+2,1.53837128E+2,9.44021940E-1,
4.72E05,1.45000000E+2,1.53631775E+2,-7.16829896E-1,
4.73E05,1.62000000E+2,1.53429474E+2,6.73364103E-1,
4.74E05,1.68000000E+2,1.53230164E+2,1.13951766E+0,
4.75E05,1.55000000E+2,1.53033813E+2,1.57927901E-1,
4.76E05,1.51000000E+2,1.52840363E+2,-1.49766579E-1,
4.77E05,1.35000000E+2,1.52649796E+2,-1.51905251E+0,
4.78E05,1.52000000E+2,1.52462036E+2,-3.74760777E-2,
4.79E05,1.64000000E+2,1.52277054E+2,9.15408313E-1,
4.8E05,1.63000000E+2,1.52094803E+2,8.54160964E-1,
4.81E05,1.43000000E+2,1.51915253E+2,-7.45530903E-1,
4.82E05,1.59000000E+2,1.51738342E+2,5.75886905E-1,
4.83E05,1.46000000E+2,1.51564041E+2,-4.60483313E-1,
4.84E05,1.41000000E+2,1.51392319E+2,-8.75191092E-1,
4.85E05,1.50000000E+2,1.51223129E+2,-9.98680890E-2,
4.86E05,1.35000000E+2,1.51056427E+2,-1.38191724E+0,
4.87E05,1.34000000E+2,1.50892166E+2,-1.45926082E+0,
4.88E05,1.33000000E+2,1.50730331E+2,-1.53741479E+0,
4.89E05,1.68000000E+2,1.50570877E+2,1.34468603E+0,
4.9E05,1.30000000E+2,1.50413757E+2,-1.79040492E+0,
4.91E05,1.43000000E+2,1.50258957E+2,-6.07024491E-1,
4.92E05,1.80000000E+2,1.50106415E+2,2.22813630E+0,
4.93E05,1.36000000E+2,1.49956116E+2,-1.19672704E+0,
4.94E05,1.29000000E+2,1.49808029E+2,-1.83204484E+0,
4.95E05,1.31000000E+2,1.49662109E+2,-1.63051605E+0,
4.96E05,1.68000000E+2,1.49518311E+2,1.42589331E+0,
4.97E05,1.47000000E+2,1.49376633E+2,-1.96021363E-1,
4.98E05,1.71000000E+2,1.49237015E+2,1.66425705E+0,
4.99E05,1.44000000E+2,1.49099442E+2,-4.24953461E-1,
5E05,1.68000000E+2,1.48963882E+2,1.46866834E+0,
5.01E05,1.68000000E+2,1.48830307E+2,1.47897398E+0,
5.02E05,1.29000000E+2,1.48698669E+2,-1.73437119E+0,
5.03E05,1.42000000E+2,1.48568954E+2,-5.51254392E-1,
5.04E05,1.46000000E+2,1.48441147E+2,-2.02030748E-1,
5.05E05,1.44000000E+2,1.48315186E+2,-3.59598786E-1,
5.06E05,1.39000000E+2,1.48191055E+2,-7.79575169E-1,
5.07E05,1.20000000E+2,1.48068741E+2,-2.56231380E+0,
5.08E05,1.54000000E+2,1.47948212E+2,4.87666994E-1,
5.09E05,1.50000000E+2,1.47829437E+2,1.77225709E-1,
5.1E05,1.27000000E+2,1.47712372E+2,-1.83792579E+0,
5.11E05,1.71000000E+2,1.47597031E+2,1.78966975E+0,
5.12E05,1.43000000E+2,1.47483353E+2,-3.74916792E-1,
5.13E05,1.50000000E+2,1.47371323E+2,2.14630604E-1,
5.14E05,1.63000000E+2,1.47260925E+2,1.23277950E+0,
5.15E05,1.40000000E+2,1.47152115E+2,-6.04464054E-1,
5.16E05,1.42000000E+2,1.47044891E+2,-4.23357874E-1,
5.17E05,1.37000000E+2,1.46939224E+2,-8.49165261E-1,
5.18E05,1.44000000E+2,1.46835098E+2,-2.36258194E-1,
5.19E05,1.47000000E+2,1.46732468E+2,2.20656954E-2,
5.2E05,1.51000000E+2,1.46631317E+2,3.55518371E-1,
5.21E05,1.43000000E+2,1.46531631E+2,-2.95329869E-1,
5.22E05,1.36000000E+2,1.46433395E+2,-8.94656301E-1,
5.23E05,1.42000000E+2,1.46336578E+2,-3.63917559E-1,
5.24E05,1.43000000E+2,1.46241165E+2,-2.71039844E-1,
5.25E05,1.48000000E+2,1.46147125E+2,1.52305365E-1,
5.26E05,1.47000000E+2,1.46054443E+2,7.79881999E-2,
5.27E05,1.60000000E+2,1.45963089E+2,1.10971522E+0,
5.28E05,1.59000000E+2,1.45873062E+2,1.04103386E+0,
5.29E05,1.32000000E+2,1.45784332E+2,-1.19977212E+0,
5.3E05,1.40000000E+2,1.45696884E+2,-4.81474578E-1,
5.31E05,1.32000000E+2,1.45610703E+2,-1.18465960E+0,
5.32E05,1.68000000E+2,1.45525757E+2,1.73392546E+0,
5.33E05,1.36000000E+2,1.45442032E+2,-8.09647560E-1,
5.34E05,1.50000000E+2,1.45359512E+2,3.78894240E-1,
5.35E05,1.49000000E+2,1.45278183E+2,3.04903120E-1,
5.36E05,1.43000000E+2,1.45198013E+2,-1.83807105E-1,
5.37E05,1.37000000E+2,1.45119003E+2,-6.93653286E-1,
5.38E05,1.54000000E+2,1.45041138E+2,7.21925676E-1,
5.39E05,1.47000000E+2,1.44964371E+2,1.67895868E-1,
5.4E05,1.35000000E+2,1.44888733E+2,-8.51086617E-1,
5.41E05,1.57000000E+2,1.44814163E+2,9.72535670E-1,
5.42E05,1.23000000E+2,1.44740662E+2,-1.96028936E+0,
5.43E05,1.54000000E+2,1.44668228E+2,7.51975596E-1,
5.44E05,1.53000000E+2,1.44596817E+2,6.79357111E-1,
5.45E05,1.36000000E+2,1.44526443E+2,-7.31136501E-1,
5.46E05,1.16000000E+2,1.44457077E+2,-2.64217329E+0,
5.47E05,1.47000000E+2,1.44388702E+2,2.15376198E-1,
5.48E05,1.58000000E+2,1.44321304E+2,1.08821857E+0,
5.49E05,1.38000000E+2,1.44254883E+2,-5.32450974E-1,
5.5E05,1.53000000E+2,1.44189407E+2,7.12294221E-1,
5.51E05,1.53000000E+2,1.44124863E+2,7.17512310E-1,
5.52E05,1.61000000E+2,1.44061249E+2,1.33496058E+0,
5.53E05,1.48000000E+2,1.43998535E+2,3.28918397E-1,
5.54E05,1.39000000E+2,1.43936722E+2,-4.18727279E-1,
5.55E05,1.36000000E+2,1.43875793E+2,-6.75343692E-1,
5.56E05,1.32000000E+2,1.43815750E+2,-1.02842903E+0,
5.57E05,1.31000000E+2,1.43756546E+2,-1.11454463E+0,
5.58E05,1.42000000E+2,1.43698196E+2,-1.42509475E-1,
5.59E05,1.49000000E+2,1.43640671E+2,4.39053357E-1,
5.6E05,1.27000000E+2,1.43583969E+2,-1.47158933E+0,
5.61E05,1.31000000E+2,1.43528091E+2,-1.09458447E+0,
5.62E05,1.42000000E+2,1.43472992E+2,-1.23610735E-1,
5.63E05,1.46000000E+2,1.43418686E+2,2.13631079E-1,
5.64E05,1.33000000E+2,1.43365158E+2,-8.98773193E-1,
5.65E05,1.35000000E+2,1.43312393E+2,-7.15416908E-1,
5.66E05,1.61000000E+2,1.43260376E+2,1.39807820E+0,
5.67E05,1.45000000E+2,1.43209106E+2,1.48725614E-1,
5.68E05,1.55000000E+2,1.43158554E+2,9.51127827E-1,
5.69E05,1.32000000E+2,1.43108734E+2,-9.66891229E-1,
5.7E05,1.35000000E+2,1.43059616E+2,-6.93661332E-1,
5.71E05,1.52000000E+2,1.43011200E+2,7.29087949E-1,
5.72E05,1.60000000E+2,1.42963470E+2,1.34685588E+0,
5.73E05,1.44000000E+2,1.42916428E+2,9.02976990E-2,
5.74E05,1.49000000E+2,1.42870056E+2,5.02184570E-1,
5.75E05,1.50000000E+2,1.42824326E+2,5.85891366E-1,
5.76E05,1.44000000E+2,1.42779266E+2,1.01727806E-1,
5.77E05,1.46000000E+2,1.42734833E+2,2.70227164E-1,
5.78E05,1.52000000E+2,1.42691040E+2,7.55056381E-1,
5.79E05,1.53000000E+2,1.42647858E+2,8.36921096E-1,
5.8E05,1.30000000E+2,1.42605301E+2,-1.10555804E+0,
5.81E05,1.41000000E+2,1.42563339E+2,-1.31656915E-1,
5.82E05,1.20000000E+2,1.42521988E+2,-2.05596685E+0,
5.83E05,1.51000000E+2,1.42481201E+2,6.93250000E-1,
5.84E05,1.21000000E+2,1.42441010E+2,-1.94918263E+0,
5.85E05,1.43000000E+2,1.42401382E+2,5.00589162E-2,
5.86E05,1.28000000E+2,1.42362320E+2,-1.26946175E+0,
5.87E05,1.49000000E+2,1.42323822E+2,5.46933830E-1,
5.88E05,1.38000000E+2,1.42285858E+2,-3.64836484E-1,
5.89E05,1.32000000E+2,1.42248428E+2,-8.92011225E-1,
5.9E05,1.25000000E+2,1.42211533E+2,-1.53944635E+0,
5.91E05,1.41000000E+2,1.42175171E+2,-9.89672393E-2,
5.92E05,1.44000000E+2,1.42139313E+2,1.55057266E-1,
5.93E05,1.72000000E+2,1.42103958E+2,2.27955174E+0,
5.94E05,1.41000000E+2,1.42069122E+2,-9.00363401E-2,
5.95E05,1.42000000E+2,1.42034760E+2,-2.91695422E-3,
5.96E05,1.34000000E+2,1.42000900E+2,-6.91172481E-1,
5.97E05,1.46000000E+2,1.41967499E+2,3.33732188E-1,
5.98E05,1.41000000E+2,1.41934586E+2,-7.87063017E-2,
5.99E05,1.35000000E+2,1.41902145E+2,-5.94042063E-1,
6E05,1.45000000E+2,1.41870148E+2,2.59920090E-1,
6.01E05,1.35000000E+2,1.41838608E+2,-5.88573635E-1,
6.02E05,1.62000000E+2,1.41807526E+2,1.58647060E+0,
6.03E05,1.30000000E+2,1.41776871E+2,-1.03289986E+0,
6.04E05,1.65000000E+2,1.41746643E+2,1.81027138E+0,
6.05E05,1.50000000E+2,1.41716858E+2,6.76315725E-1,
6.06E05,1.66000000E+2,1.41687485E+2,1.88701713E+0,
6.07E05,1.53000000E+2,1.41658539E+2,9.16902781E-1,
6.08E05,1.16000000E+2,1.41629990E+2,-2.37968469E+0,
6.09E05,1.33000000E+2,1.41601837E+2,-7.45873868E-1,
6.1E05,1.42000000E+2,1.41574097E+2,3.57410125E-2,
6.11E05,1.47000000E+2,1.41546738E+2,4.49777484E-1,
6.12E05,1.39000000E+2,1.41519775E+2,-2.13724568E-1,
6.13E05,1.40000000E+2,1.41493195E+2,-1.26197979E-1,
6.14E05,1.55000000E+2,1.41466980E+2,1.08699834E+0,
6.15E05,1.57000000E+2,1.41441132E+2,1.24173284E+0,
6.16E05,1.47000000E+2,1.41415665E+2,4.60588217E-1,
6.17E05,1.53000000E+2,1.41390549E+2,9.38568532E-1,
6.18E05,1.44000000E+2,1.41365784E+2,2.19518021E-1,
6.19E05,1.67000000E+2,1.41341370E+2,1.98552442E+0,
6.2E05,1.61000000E+2,1.41317291E+2,1.55121481E+0,
6.21E05,1.46000000E+2,1.41293564E+2,3.89507413E-1,
6.22E05,1.24000000E+2,1.41270172E+2,-1.55090725E+0,
6.23E05,1.29000000E+2,1.41247101E+2,-1.07829714E+0,
6.24E05,1.41000000E+2,1.41224365E+2,-1.88949611E-2,
6.25E05,1.40000000E+2,1.41201935E+2,-1.01582035E-1,
6.26E05,1.38000000E+2,1.41179840E+2,-2.70685971E-1,
6.27E05,1.43000000E+2,1.41158051E+2,1.54031545E-1,
6.28E05,1.49000000E+2,1.41136566E+2,6.44197583E-1,
6.29E05,1.66000000E+2,1.41115372E+2,1.93142176E+0,
6.3E05,1.73000000E+2,1.41094498E+2,2.42573047E+0,
6.31E05,1.55000000E+2,1.41073898E+2,1.11857140E+0,
6.32E05,1.62000000E+2,1.41053604E+2,1.64570427E+0,
6.33E05,1.38000000E+2,1.41033585E+2,-2.58235872E-1,
6.34E05,1.46000000E+2,1.41013855E+2,4.12656307E-1,
6.35E05,1.30000000E+2,1.40994400E+2,-9.64272678E-1,
6.36E05,1.36000000E+2,1.40975220E+2,-4.26621586E-1,
6.37E05,1.46000000E+2,1.40956299E+2,4.17419672E-1,
6.38E05,1.40000000E+2,1.40937653E+2,-7.92461112E-2,
6.39E05,1.46000000E+2,1.40919266E+2,4.20484543E-1,
6.4E05,1.50000000E+2,1.40901154E+2,7.42917717E-1,
6.41E05,1.38000000E+2,1.40883270E+2,-2.45440260E-1,
6.42E05,1.49000000E+2,1.40865662E+2,6.66390955E-1,
6.43E05,1.54000000E+2,1.40848282E+2,1.05979562E+0,
6.44E05,1.34000000E+2,1.40831161E+2,-5.90122461E-1,
6.45E05,1.48000000E+2,1.40814270E+2,5.90663373E-1,
6.46E05,1.78000000E+2,1.40797623E+2,2.78843617E+0,
6.47E05,1.43000000E+2,1.40781204E+2,1.85545027E-1,
6.48E05,1.46000000E+2,1.40765030E+2,4.33249205E-1,
6.49E05,1.45000000E+2,1.40749069E+2,3.53020579E-1,
6.5E05,1.40000000E+2,1.40733337E+2,-6.19783215E-2,
6.51E05,1.58000000E+2,1.40717834E+2,1.37489533E+0,
6.52E05,1.61000000E+2,1.40702530E+2,1.59966481E+0,
6.53E05,1.51000000E+2,1.40687454E+2,8.39223087E-1,
6.54E05,1.39000000E+2,1.40672592E+2,-1.41867414E-1,
6.55E05,1.65000000E+2,1.40657928E+2,1.89502764E+0,
6.56E05,1.45000000E+2,1.40643478E+2,3.61789435E-1,
6.57E05,1.55000000E+2,1.40629227E+2,1.15428829E+0,
6.58E05,1.24000000E+2,1.40615189E+2,-1.49208796E+0,
6.59E05,1.36000000E+2,1.40601334E+2,-3.94561112E-1,
6.6E05,1.59000000E+2,1.40587677E+2,1.46019220E+0,
6.61E05,1.36000000E+2,1.40574203E+2,-3.92234713E-1,
6.62E05,1.25000000E+2,1.40560928E+2,-1.39181173E+0,
6.63E05,1.47000000E+2,1.40547836E+2,5.32165468E-1,
6.64E05,1.24000000E+2,1.40534927E+2,-1.48488033E+0,
6.65E05,1.44000000E+2,1.40522202E+2,2.89816529E-1,
6.66E05,1.39000000E+2,1.40509659E+2,-1.28047585E-1,
6.67E05,1.40000000E+2,1.40497284E+2,-4.20281626E-2,
6.68E05,1.56000000E+2,1.40485092E+2,1.24218678E+0,
6.69E05,1.14000000E+2,1.40473068E+2,-2.47942996E+0,
6.7E05,1.61000000E+2,1.40461212E+2,1.61868322E+0,
6.71E05,1.56000000E+2,1.40449524E+2,1.24503458E+0,
6.72E05,1.26000000E+2,1.40437988E+2,-1.28623831E+0,
6.73E05,1.52000000E+2,1.40426620E+2,9.38725054E-1,
6.74E05,1.43000000E+2,1.40415421E+2,2.16133386E-1,
6.75E05,1.30000000E+2,1.40404373E+2,-9.12523866E-1,
6.76E05,1.41000000E+2,1.40393478E+2,5.10783345E-2,
6.77E05,1.26000000E+2,1.40382736E+2,-1.28131604E+0,
6.78E05,1.34000000E+2,1.40372147E+2,-5.50469637E-1,
6.79E05,1.24000000E+2,1.40361694E+2,-1.46932352E+0,
6.8E05,1.37000000E+2,1.40351410E+2,-2.86330283E-1,
6.81E05,1.61000000E+2,1.40341248E+2,1.62813783E+0,
6.82E05,1.27000000E+2,1.40331238E+2,-1.18295610E+0,
6.83E05,1.57000000E+2,1.40321381E+2,1.33109879E+0,
6.84E05,1.60000000E+2,1.40311646E+2,1.55650115E+0,
6.85E05,1.49000000E+2,1.40302048E+2,7.12563992E-1,
6.86E05,1.44000000E+2,1.40292587E+2,3.08951050E-1,
6.87E05,1.51000000E+2,1.40283264E+2,8.72115612E-1,
6.88E05,1.46000000E+2,1.40274063E+2,4.73881900E-1,
6.89E05,1.44000000E+2,1.40264999E+2,3.11250061E-1,
6.9E05,1.22000000E+2,1.40256058E+2,-1.65282571E+0,
6.91E05,1.74000000E+2,1.40247238E+2,2.55879021E+0,
6.92E05,1.47000000E+2,1.40238541E+2,5.57675779E-1,
6.93E05,1.43000000E+2,1.40229965E+2,2.31641948E-1,
6.94E05,1.58000000E+2,1.40221527E+2,1.41437936E+0,
6.95E05,1.28000000E+2,1.40213196E+2,-1.07950425E+0,
6.96E05,1.33000000E+2,1.40204971E+2,-6.24750257E-1,
6.97E05,1.44000000E+2,1.40196869E+2,3.16927582E-1,
6.98E05,1.53000000E+2,1.40188889E+2,1.03571701E+0,
6.99E05,1.35000000E+2,1.40181015E+2,-4.45910782E-1,
7E05,1.29000000E+2,1.40173248E+2,-9.83749628E-1,
7.01E05,1.34000000E+2,1.40165588E+2,-5.32625735E-1,
7.02E05,1.55000000E+2,1.40158035E+2,1.19213533E+0,
7.03E05,1.44000000E+2,1.40150589E+2,3.20784241E-1,
7.04E05,1.43000000E+2,1.40143250E+2,2.38893479E-1,
7.05E05,1.45000000E+2,1.40136017E+2,4.03931826E-1,
7.06E05,1.50000000E+2,1.40128876E+2,8.05973947E-1,
7.07E05,1.24000000E+2,1.40121841E+2,-1.44778407E+0,
7.08E05,1.31000000E+2,1.40114914E+2,-7.96373725E-1,
7.09E05,1.44000000E+2,1.40108063E+2,3.24328095E-1,
7.1E05,1.25000000E+2,1.40101318E+2,-1.35070300E+0,
7.11E05,1.39000000E+2,1.40094666E+2,-9.28483158E-2,
7.12E05,1.58000000E+2,1.40088120E+2,1.42499268E+0,
7.13E05,1.28000000E+2,1.40081650E+2,-1.06787705E+0,
7.14E05,1.62000000E+2,1.40075272E+2,1.72256935E+0,
7.15E05,1.43000000E+2,1.40068985E+2,2.45103791E-1,
7.16E05,1.44000000E+2,1.40062790E+2,3.28100830E-1,
7.17E05,1.34000000E+2,1.40056671E+2,-5.23216665E-1,
7.18E05,1.21000000E+2,1.40050644E+2,-1.73187673E+0,
7.19E05,1.39000000E+2,1.40044708E+2,-8.86109993E-2,
7.2E05,1.33000000E+2,1.40038849E+2,-6.10345602E-1,
7.21E05,1.50000000E+2,1.40033081E+2,8.13795507E-1,
7.22E05,1.48000000E+2,1.40027374E+2,6.55345798E-1,
7.23E05,1.46000000E+2,1.40021759E+2,4.94762748E-1,
7.24E05,1.40000000E+2,1.40016220E+2,-1.37084804E-3,
7.25E05,1.32000000E+2,1.40010757E+2,-6.97246969E-1,
7.26E05,1.37000000E+2,1.40005386E+2,-2.56767482E-1,
7.27E05,1.24000000E+2,1.40000076E+2,-1.43684924E+0,
7.28E05,1.37000000E+2,1.39994843E+2,-2.55866677E-1,
7.29E05,1.36000000E+2,1.39989670E+2,-3.42111349E-1,
7.3E05,1.34000000E+2,1.39984589E+2,-5.16989708E-1,
7.31E05,1.56000000E+2,1.39979568E+2,1.28266108E+0,
7.32E05,1.40000000E+2,1.39974625E+2,2.14460981E-3,
7.33E05,1.27000000E+2,1.39969742E+2,-1.15087843E+0,
7.34E05,1.41000000E+2,1.39964935E+2,8.71681720E-2,
7.35E05,1.50000000E+2,1.39960190E+2,8.19747090E-1,
7.36E05,1.57000000E+2,1.39955505E+2,1.36029875E+0,
7.37E05,1.39000000E+2,1.39950897E+2,-8.06540474E-2,
7.38E05,1.38000000E+2,1.39946350E+2,-1.65684327E-1,
7.39E05,1.35000000E+2,1.39941864E+2,-4.25327927E-1,
7.4E05,1.32000000E+2,1.39937439E+2,-6.90865397E-1,
7.41E05,1.37000000E+2,1.39933090E+2,-2.50590801E-1,
7.42E05,1.33000000E+2,1.39928787E+2,-6.00802064E-1,
7.43E05,1.47000000E+2,1.39924545E+2,5.83573639E-1,
7.44E05,1.37000000E+2,1.39920364E+2,-2.49503568E-1,
7.45E05,1.53000000E+2,1.39916245E+2,1.05775893E+0,
7.46E05,1.23000000E+2,1.39912186E+2,-1.52492034E+0,
7.47E05,1.36000000E+2,1.39908173E+2,-3.35123032E-1,
7.48E05,1.41000000E+2,1.39904221E+2,9.22812745E-2,
7.49E05,1.55000000E+2,1.39900330E+2,1.21283472E+0,
7.5E05,1.66000000E+2,1.39896484E+2,2.02602577E+0,
7.51E05,1.54000000E+2,1.39892700E+2,1.13679862E+0,
7.52E05,1.52000000E+2,1.39888962E+2,9.82334912E-1,
7.53E05,1.34000000E+2,1.39885284E+2,-5.08411109E-1,
7.54E05,1.53000000E+2,1.39881653E+2,1.06055546E+0,
7.55E05,1.37000000E+2,1.39878067E+2,-2.45889857E-1,
7.56E05,1.46000000E+2,1.39874542E+2,5.06946504E-1,
7.57E05,1.24000000E+2,1.39871063E+2,-1.42526352E+0,
7.58E05,1.37000000E+2,1.39867630E+2,-2.44998157E-1,
7.59E05,1.26000000E+2,1.39864243E+2,-1.23512495E+0,
7.6E05,1.48000000E+2,1.39860916E+2,6.69028580E-1,
7.61E05,1.37000000E+2,1.39857620E+2,-2.44142979E-1,
7.62E05,1.30000000E+2,1.39854370E+2,-8.64285409E-1,
7.63E05,1.47000000E+2,1.39851181E+2,5.89624643E-1,
7.64E05,1.29000000E+2,1.39848022E+2,-9.55115139E-1,
7.65E05,1.41000000E+2,1.39844910E+2,9.72761512E-2,
7.66E05,1.45000000E+2,1.39841843E+2,4.28361654E-1,
7.67E05,1.58000000E+2,1.39838821E+2,1.44482577E+0,
7.68E05,1.48000000E+2,1.39835831E+2,6.71090603E-1,
7.69E05,1.65000000E+2,1.39832901E+2,1.95925593E+0,
7.7E05,1.42000000E+2,1.39830002E+2,1.82102203E-1,
7.71E05,1.55000000E+2,1.39827133E+2,1.21871400E+0,
7.72E05,1.36000000E+2,1.39824310E+2,-3.27931911E-1,
7.73E05,1.42000000E+2,1.39821533E+2,1.82812870E-1,
7.74E05,1.39000000E+2,1.39818802E+2,-6.94498718E-2,
7.75E05,1.44000000E+2,1.39816101E+2,3.48658234E-1,
7.76E05,1.33000000E+2,1.39813431E+2,-5.90799391E-1,
7.77E05,1.41000000E+2,1.39810806E+2,1.00148179E-1,
7.78E05,1.42000000E+2,1.39808212E+2,1.83930740E-1,
7.79E05,1.38000000E+2,1.39805649E+2,-1.53707042E-1,
7.8E05,1.47000000E+2,1.39803131E+2,5.93587756E-1,
7.81E05,1.41000000E+2,1.39800644E+2,1.01004004E-1,
7.82E05,1.51000000E+2,1.39798203E+2,9.11589324E-1,
7.83E05,1.50000000E+2,1.39795792E+2,8.33170116E-1,
7.84E05,1.46000000E+2,1.39793411E+2,5.13660908E-1,
7.85E05,1.53000000E+2,1.39791061E+2,1.06787944E+0,
7.86E05,1.20000000E+2,1.39788742E+2,-1.80645680E+0,
7.87E05,1.35000000E+2,1.39786453E+2,-4.11952287E-1,
7.88E05,1.40000000E+2,1.39784210E+2,1.82375666E-2,
7.89E05,1.25000000E+2,1.39781982E+2,-1.32214069E+0,
7.9E05,1.34000000E+2,1.39779800E+2,-4.99298692E-1,
7.91E05,1.50000000E+2,1.39777634E+2,8.34652722E-1,
7.92E05,1.38000000E+2,1.39775513E+2,-1.51141673E-1,
7.93E05,1.26000000E+2,1.39773407E+2,-1.22703266E+0,
7.94E05,1.46000000E+2,1.39771347E+2,5.15486956E-1,
7.95E05,1.33000000E+2,1.39769302E+2,-5.86972952E-1,
7.96E05,1.45000000E+2,1.39767288E+2,4.34553057E-1,
7.97E05,1.35000000E+2,1.39765305E+2,-4.10132110E-1,
7.98E05,1.21000000E+2,1.39763351E+2,-1.70575917E+0,
7.99E05,1.41000000E+2,1.39761414E+2,1.04307793E-1,
8E05,1.46000000E+2,1.39759521E+2,5.16465664E-1,
8.01E05,1.41000000E+2,1.39757645E+2,1.04625195E-1,
8.02E05,1.39000000E+2,1.39755798E+2,-6.41059801E-2,
8.03E05,1.44000000E+2,1.39753967E+2,3.53836060E-1,
8.04E05,1.39000000E+2,1.39752167E+2,-6.37979507E-2,
8.05E05,1.72000000E+2,1.39750397E+2,2.45900917E+0,
8.06E05,1.29000000E+2,1.39748657E+2,-9.46366489E-1,
8.07E05,1.27000000E+2,1.39746933E+2,-1.13110745E+0,
8.08E05,1.55000000E+2,1.39745224E+2,1.22529304E+0,
8.09E05,1.42000000E+2,1.39743546E+2,1.89357445E-1,
8.1E05,1.41000000E+2,1.39741898E+2,1.05951332E-1,
8.11E05,1.41000000E+2,1.39740265E+2,1.06088832E-1,
8.12E05,1.29000000E+2,1.39738663E+2,-9.45486546E-1,
8.13E05,1.57000000E+2,1.39737076E+2,1.37773132E+0,
8.14E05,1.43000000E+2,1.39735519E+2,2.72989571E-1,
8.15E05,1.43000000E+2,1.39733978E+2,2.73118466E-1,
8.16E05,1.67000000E+2,1.39732452E+2,2.11002612E+0,
8.17E05,1.43000000E+2,1.39730957E+2,2.73371100E-1,
8.18E05,1.36000000E+2,1.39729477E+2,-3.19800019E-1,
8.19E05,1.63000000E+2,1.39728027E+2,1.82280159E+0,
8.2E05,1.41000000E+2,1.39726578E+2,1.07241496E-1,
8.21E05,1.42000000E+2,1.39725174E+2,1.90899163E-1,
8.22E05,1.41000000E+2,1.39723770E+2,1.07477941E-1,
8.23E05,1.42000000E+2,1.39722397E+2,1.91132203E-1,
8.24E05,1.43000000E+2,1.39721039E+2,2.74200499E-1,
8.25E05,1.67000000E+2,1.39719696E+2,2.11101341E+0,
8.26E05,1.71000000E+2,1.39718384E+2,2.39216495E+0,
8.27E05,1.38000000E+2,1.39717072E+2,-1.46166831E-1,
8.28E05,1.35000000E+2,1.39715790E+2,-4.05870557E-1,
8.29E05,1.46000000E+2,1.39714523E+2,5.20189762E-1,
8.3E05,1.46000000E+2,1.39713272E+2,5.20293295E-1,
8.31E05,1.57000000E+2,1.39712051E+2,1.37972856E+0,
8.32E05,1.38000000E+2,1.39710831E+2,-1.45635575E-1,
8.33E05,1.36000000E+2,1.39709641E+2,-3.18099052E-1,
8.34E05,1.52000000E+2,1.39708450E+2,9.96976316E-1,
8.35E05,1.39000000E+2,1.39707291E+2,-5.99916093E-2,
8.36E05,1.45000000E+2,1.39706146E+2,4.39630628E-1,
8.37E05,1.61000000E+2,1.39705017E+2,1.67827976E+0,
8.38E05,1.43000000E+2,1.39703903E+2,2.75633454E-1,
8.39E05,1.54000000E+2,1.39702805E+2,1.15210080E+0,
8.4E05,1.51000000E+2,1.39701721E+2,9.19440866E-1,
8.41E05,1.14000000E+2,1.39700653E+2,-2.40708661E+0,
8.42E05,1.40000000E+2,1.39699585E+2,2.53897049E-2,
8.43E05,1.45000000E+2,1.39698547E+2,4.40261692E-1,
8.44E05,1.51000000E+2,1.39697525E+2,9.19782341E-1,
8.45E05,1.26000000E+2,1.39696518E+2,-1.22018278E+0,
8.46E05,1.51000000E+2,1.39695511E+2,9.19946253E-1,
8.47E05,1.43000000E+2,1.39694534E+2,2.76416928E-1,
